"title","name","reviewerId","stars","text","publishedAtDate","originalLanguage","isLocalGuide","likesCount","reviewerNumberOfReviews","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","responseFromOwnerText","location/lat","location/lng"
"Nu Art Studio","AhnDean Official","114925498138207251723","5",,"2025-02-04T12:21:58.486Z",,"false","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Alexandra L","103319216818629785403","5",,"2025-02-03T12:10:53.128Z",,"true","0","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","rismala dewi","105928243150962472427","5","Bagus bagus banget bikin takjub terus sama karya karya nya. Luas banget tempatnya sampe salah jalan keluar karena saking luasnya. Kesini gara gara penasaran lewat terus di fyp tiktok, pas kesini gak kecewa sama sekali karena bener bener bagus semua karyanya. Untuk tiketnya 50k per orang bisa dibeli pas dilokasi juga dan parkir untuk motor cuma 2k aja. Jangan nyalain flash dan jangan bawa tripod","2025-02-02T11:52:50.319Z","id","true","0","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","ALI ALMUSALAMI","106410833883717524498","5","أنصح به كثيرا
متحف أكثر من رائع","2025-02-02T08:40:31.094Z","ar","true","0","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","afifa turrosidah","100199064718206443137","5","Teduh. Staf ramah. Banyak yang bisa dilihat. Pumpkin soup nya enak","2025-02-01T04:02:43.168Z","id","false","0","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Orchid Forest Cikole","Andri Wijaya","110375615391390126427","5",,"2026-04-06T02:37:55.335Z",,"true","0","77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","annissa putri","108710942084706950569","4","tempatnya bersih dan cantik, udara sejuk enak bgt..untuk harga makanan juga wajar. sayang pas kesini lg hujan deras sekali jd blm bisa ke wood bridge. insyaAllah next time kesini lg..","2026-04-06T02:29:49.272Z","id","true","0","14","https://lh3.googleusercontent.com/grass-cs/ANxoTn3iXxVCqtsRjM7_S0S6ic6mjtly_KC6giNqNHD8UAcyDBWjBgUauUs-WeT-0uM1T4qTkgErDJzRI62hs-GowGSxwxEgZihtNIWANnd3KneIZMzwrrMrTbOv7p6YwDoPQQDh2hmCKU5DCfZp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2mOTd1RN88_xZPcFVLuqvhX4Fq1Uaaz1u8QzibvOV2wErn-9nXXzM1jbxVDm6Axzt6kG8XbUFu0gWPKa4jCsl36TvgwdBunxKJAXed10vEJwM5_-HJ9A17RCzUOU5ZFlY3ZfCs4mfKYCyW=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn21QW3N__8KpN-TDzjMVGXHQyc6C7a0QTcSJcUOIafpQO4goCovaS5LU2OhG4uLwUSaFyVMGPrgZOGmPzY2nS2wJakZ1clqyF-s-Th7GiSHzv7oXHekrFuijHiTMtFO6hukk1k7OkbqO5Wr=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn361C3QSk5cW0BdE3I8gtBVEzq7kYV0fCKpdaBAZtsN7R7ZS7Kj2Loqxnj-m877afbZ88I-kNkYkahOnqgfaz24i5OMNlarLt2qYfrGWqbO7aZidGcnMEqTK-P9fiwRs0lubeo5RkH9QWf6=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3yzD8a39br5PfwKgWGONTtQAxfQwzvvpNsrkHOmYJaJHcryEpMEEGdpnVzGvTK1Brh0-nhRJFoUGe9vcW5rMfyspU9WCRYhurYBRPqDS9_Kk4T9shn76bhF2q76BCRyCu1E9AQk42wO0GL=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2FG1TTQckvQHTneY90xdahaFGdSwrAXmXIbKOEjdXD5qUmDxCsCAu-BSOaufpTV9ZbxSVRvRLt07zQl-7_IYfPy4Jgy2WOejQS1d4FrFHlvxDHy2KxOjAIgrTiRmujDWmxsvaK-i6GecYL=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Laven","115066725775457214566","1","Orchid collections were limited, probably total 6-8 types of orchid when i visited.. was expecting to see at least 25 types since the name of the place is Orchid Forest.

Cafe was pretty packed, you have to go find your own seat or stand nearby customer that’s about to leave. Try not to sit nearby the bussing station, they had serious flies issues. Definitely skip the twisted cheese cake.","2026-04-05T17:56:27.484Z","en","true","0","109","https://lh3.googleusercontent.com/grass-cs/ANxoTn1pfd26reijQONzlVOYG1vJAHNPlTR60XHl4gjRGFa2ZEgjAoQh5xzrSppX1mWA_QiwQqE861SRVKJDFMUehxfkz2_TcGwN5oZu43na1xBIcmLAihOo3OrcWmVAHoz_Dmob691X7uFMWZON=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1yHM1_vPod9HOfEXHOfGHCZtQ0iFWQI3uvxMr_s9N0r55wmS2Sf6YOxikQ19jyDDQtQrDwUOyvdLEX8hyZDWrVghSGZhZqHghY92Eq0-dzYFb7KSBJm51snrHdtdsDoQdO9g6SFPVpxDzp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2m9lleyqM4tVyWJlGvmdaG35kYxKS0dmFk2dvnyMalXkTnOt4HjKg99OloDavfb23p9fAQQo5ypjhKuiWbqxuXwUS1-yA4hBkcDbvteFbpDCHyc1rOtYEmFz_CYQ-RiyxMnBZ8jbyukQU=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3LGEplov0uQu54mAZ8kaTdLO_B9m9rzOTF9npJ1ex27S5dAWUCuaY2466FMfOu2b3nQPUvUY0GPTmv3OG5wvXEml7GJt1lte0-veoQ6tmnLkfu9Ftie9wzB4hODYIRiw1usNd9pfz3Ou8n=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1g8iyalqnAhPkazmNjXL5PFfZ3-_gSZjO9vrkDtr_jfPopm0l78x-gkJ5jbntssgkYGkqP1svussWgRzVakE3LvL5Ib8w_DE_tZ9j0Xes871Ih5i8ScC6Lva9l9XtzmWmdzas43PdAcXT5=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3BmvS2Z32UtAlxGoBXOcEDkPKP3YNpDGXhkytk-0b8kn_5Rj9a_bBuHXLlnWW21inCM3IdrzqLDq6wJIV1KrTxg2X7k4PFpVupN1XsoNjW1yMHoaIqF9Wd0jhP-sk9d-ivZQx61_0S6Ok=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","sayap terbang","110833918914611713527","5","Tempatnya bagus, dikelola dengan baik, suasana sejuk, suasana abis ujan syahdu","2026-04-05T14:22:35.958Z","id","false","0","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Abu Keisa Al Hanifah","110389687263879149868","5",,"2026-04-05T12:19:54.637Z",,"true","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","ونسيه ونسيه","110479056144605802769","2","المكان جداً رائع وكان الجو به قليل من رذاذ المطر
ولكن عندي بعض الملاحظات قبل سنتين عندما زرته كان الاهتمام بالمكان ونظافته اكثر من الحمامات أكرمكم الله
اما فيما يخص الكوفي فإنما استنكر عليهم عدم التنويع في الطلبات كانت لديهم كابتشيو رائع عنذما طلبته قالو لي للأسف لا يوجد لدينا ولانني اردي ان استمتعولكني لما استط  اكله","2026-04-05T11:31:31.709Z","ar","true","0","29","https://lh3.googleusercontent.com/grass-cs/ANxoTn3vw2kQqaeq4V6MmJ6ClKbc9-mQOWQd9D8OY7spQFKQL6JZLC32yrtw-_eT3xBhbHhhLYkDRbh0LEjesftnVXVtaHzICwYo2zxNzVAB1BuL28twsz89KMNEIs7jNxzMzfB8xak21WW7xQJ0=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0czBUQaXuAqsFmaNfu1H4z4HkuXUkap04tZRf9Vpj7kTR6KJ0I8rUWrZFcSQlFuJTD-WG-g-rEr2jpITfPnLwJFOK9J7vxgxhhQcAeR0CMFa6UTBHAjPP74m6pVX0K4hsngPxNUkgr0xPk=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","garong","100485408163471437761","1","Banyak PUNGLI nya

- Tiket perhutani
- Parkir wajar
- Tiket masuk Orcid 40k/orang
(Yang free cuman masuk  rumah kaca)
- Rabit forrest bayar lagi
- Jembatan bayar lagi
Dll","2026-04-05T05:44:10.055Z","id","false","0","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thanks for coming kak, semoga kakak bisa ketemu tempat yg cocok dengan keinginan kaka ya!!! ","-6.7799539","107.6349443"
"Orchid Forest Cikole","revo fahlevi","114022564897932158313","5","Definisi tempat healing yang tenang dan asri. Tempatnya bersih. Sangat cocok untuk bersantai apalagi pemandangannya sangat bagus untuk foto-foto. Udaranya segar, cocok untuk bersama keluarga. Tempatnya membuat betah","2026-04-05T04:40:35.012Z","id","true","0","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Jeje Jaenudin","109904676818833945264","5",,"2026-04-05T01:02:21.055Z",,"false","0","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","essymeralda","106690231551928355483","5",,"2026-04-04T14:04:15.143Z",,"true","0","48","https://lh3.googleusercontent.com/grass-cs/ANxoTn0M_QZw5rzoAk4qEktXPlqUhTysxD67KlyLBqojd1TSh6PMOhya_gYBin5L6i8pDHg5miaJDX0CFrV2xVcTH6cwVQQp9OSFtPCduLiTgByXn8_ZQrnGFtXG8039vM-dI3rv1qAhUE3hqDbO=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1rYsEcDsnrZnytKsYM7dQN14r9RvSDnGO2WvibTaEdx2OuQ74WAtJywlpnz5TieRqOyATYVr8cS3QSCqSKU15epfEV-QrGaW2Hgmq7br1RiDPGgesl5NMUL9DcIru71U5clJkg-r9bp0o=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1YK1MGChtOMIK8_I4vNC4HtlEuw-KJ5h48I5FLnOFi8kbJBEIpqo6kqH5GhNjotf-VeDglS8jefeQfGa6FyvIBbTEyJRp8n_pd6dn0yKfb1IqN_FYlYfYWdnOmhqh2B_dM7qGTW6JPkb4=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0dvjtU4R6lhTlSSGneB4g9qPibBhMNqR9av2zpsakiksI6FO4kJ8Mpc4XH1jngiJ6WAlVjNOZcS33sHbHluFp4QXirfX1WOff-oJmkn7S138Jc5gm3uOMX3HeQa7L8AbdZGJL8eAYU5off=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3dJDlthbEsWtcl_0vy4HU_hShmTiJrog-g4fJs5dWtGj4cbo7f8QNug0-n8kuxl_r2tm5bWdb46UxGrEYu40JW3qIWtLEaPsWvJmZtlkVPG27_4_dS3mX72_C1We6NNHRzhCMt3ycLSJz8=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2WsmHh4OVnpPGHFJLn58FLN5BlYvOXjZmBtrbzQW0fKH4VNGq6ayGmTfIbExfQDymMp8dhpr4C_06YEgjTf7iu0BqMqO6lRf2YNjbSshmQWnsxerFb2VqaWlVCcedzcn4MhPMhUcIt_OJN=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2kxaflPYfvQVD5jGdzcMlTaIIXbII1sgyzERJzqJj7ls8EjIQQgHVbAC7tG1U2CnK_VP64F3JlNzdTJJqKLVadFJU6LSD6-wlKktHlV06Q_j5le9BrUCWkc2lTUBpOwGxZhJjMZ-hzJaUt=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1nzlJVzvCA2_lFZdJNikj6TZbBeo9NTq5JRnY1CmKzMWFyIxxXIVNkJTGeR1xgearSoPQl9wVxTfL0oiqqG2n3aXliRO9QzsVgSrEuLpZ_Io98lf6lc3qF31ZRcEgIVJjBFBu3LABGErtx=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2lkXEztexK8JwJKAwmfkjT8Cd6gz_-0J6WVBeJA_CeINV71kvwVuKHAfxXKoNMAQnXDU-RY-mX8VIIkdUWvllNXbX2eJR4eaaXO3x-jGTCQUIKSMqqJUwPb_TxEpR8jZ7zT7C6CrP-pnRY=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Budi Guntur Parlaungan","109510976836059610209","5","Selalu menyenangkan ke sini. Adem. Benar2 kembali ke alam","2026-04-04T09:15:07.539Z","id","true","0","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","adan lin","105580903957686878844","5",,"2026-04-04T07:47:45.738Z",,"true","0","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Effendy Usman","106732921136444128061","5",,"2026-04-04T06:19:29.748Z",,"true","0","75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Dyah nawangwulan Sukiman","114751743939828610506","5","Tempatnya cute bangett buat nongki barenga keluarga,temen dan pacar apa lagi😌😍😍suasana udah pasti bikin mata seger.","2026-04-03T06:49:00.343Z","id","false","0","7","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Grhm3YMkqSyX104XE2vkN81tqp_vgM0AmNVtIlDmltIwR4NpvpZMgxXIFOBd7UOxflJDPdE4E8PGngAo4rAhLH8JSJXA7OYKmkp79nDNZQhMxj6AexBj7yLRttuMs0Mm0bxolpjl8rV7d=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3jBefxPQtqrd55SLxld9PbcP_DTUN0r_SCOwprKoxDgH6_ozku0k_On7vlpNCFncl5olW5vFrF7gM3Sl5f2wJPDmIlCz6oGCI9BftEZNlZOx5jyqsqGH71lsrC8So4lhX9MduEs8sRcHlF=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Txt1E0Vjup1VTVWrVgHGjTLs6PqztQhKrtot57-WMXH6y1-ha0NJpW8YviWR_0XJ3b8lQcw0hgOFKPXIVcdPo4hol5cjhKtwzCd6_3CUHDTqOmfmR_qeXbF3cxlYefAD-5aDwZ6jK9Auy=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn263ClP58k2zvXABE5i6upNFL0TxytWgV5vPjBbtpetdwWuaHWPvZvqq7oIf2wddICw8hjCtQGrbFLRvn-ecAqHXmMs1eIltQY871L5bgvQbQKLcSH4c7up6EeGxVB8ZBZgPYKeVEmC3k5K=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2juSlqGRiYD9DfJ3MBqT8beej7t8u5Wt1EQ62uq6VwAWbj-V6G51TlEZSwgxYkF1AKcOiGrAckTSoZ8J5jyl2WexBO4hRyx8YdW2XeBSsTWxwtwf2Aihe8BM5XMO9q-9s0shPYLt0Lvdfp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0ec_64L7euCuLxtGFfMVRQWL5JtCtKEEKMa4KIDHEiES6iaxtdeWZ2d8rzTU4AA2-B8d4cAV3ftJaIjEPDB8bMH0S3IzkR2BMnDEJUFQc837kGI-QkzsMELgsykUdXXJeg_XxYzRNht_Ws=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn05bXcQuFzER_b7OV8k5kNp6qz71CLcr9UzQWZv7s6lwBPwU4UTItzBSLomR2gu0TQRAzj-aTiIr-mLA5uGJOVG3Ah6qS_gSLkCDKLxdSmHfe9EFSgt4TE0LfAG5NIkZxnsxXN51UMGMyDP=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Juni Pringgo","107343933563373133851","4","Sebaiknya sedia payung dan jas hujan sebelum hujan, dan stamina yg kuat. Krn hrg rental payung disana lumayan juga 50k 🤭","2026-04-03T00:31:16.689Z","id","true","0","67","https://lh3.googleusercontent.com/grass-cs/ANxoTn1T26zR4revxJIasceEZix2U2K5aM0oJG9WEaWCLh--xv8b_iouuiKvvwP2Ne3zCdcQ8ZzDKHQLa2S6eRDC2xq-B9COuWqO0C6RYWpsfCm0bYji62WQL6DNo7Lw-rTpR8OufYLdtv5aupsv=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Sherly A A","103754086460895796192","5","Very calming dan very sejuk❤️ asik kalo bisa berlama-lama disini. Ada cafe dan shops lucu-lucu juga tapi ga sempet mampir.

Ohya, mungkin opsi tiket terusan bisa juga dibeli saat di loket depan karena ga semua aware yang terusan itu cuma bisa online.","2026-04-02T14:09:00.246Z","id","true","0","193","https://lh3.googleusercontent.com/grass-cs/ANxoTn1S1y8h44EIqf49Rpgudr45Whuyvjdn4HeCSxYXVdLbDZKgk1CSfkaouumJnXREGwV3wJjPiVslohfGxDwAk1xjr_2e06XM30Ls74uvQ4oB7jxIu1GlCqvGanmDACryltVSOkFQ_t1O6BU=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2W1wvXv6_60IVBjRCgUUN9xq8bJ_G-A3-rguWaKGHtFsv2CP-sH5KSnU3qetB2GNNAmQeyUf7wdprFkDmIufpKAj6cpJDxBBYhoeMV4BhnEJQi87pMWrP0XykAToAjejYUaYmByV1UTmup=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn10QyIGw_EL2_rdEElIPNXNsp9QRG4dJaGoo-Hkey91keL5fgVzdaeJsFjJdAYj1qHWngD2sn_sFUjQ1TqYZiXW3J0UhzDW-VB3YNJzB2q9r2-2xmBOgtofstLkNqqs41Xl-fBANf5djMA_=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0-D-pBFXtgM14yBpNlg88NVvndeHTxFnDgXjjKAkJRHkR5k29CL_cmpaDSwzD6zTKRbsTKP1_DblhoEcmbI8JyWccuGMQJ_7-C7jMg8YZk1VmLVU2KEvZIWqX3dOP1Fc2WqEW7oKo-DJD4=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn05ehN3TwOfedaTeQj5BWT8rojf0Pw0cFnkDxIb4BZbAjoG7uqj8jxcQOQEle1-6WxImNDiN9HtpCq283XUcdxRMraLU5REAfvAEVTEps5v_h9FtsRMIWLg5OM-efURIY_ngF0kXggKyqT1=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Dodi Nursyah P","110164129578545128876","5","Wisata alam yang tertata dan Terkelola","2026-04-02T14:00:15.078Z","id","true","0","373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","rizka parhati","111933291801589205410","4","Ksini dari blm buka biar gak macet. Jd agk menunggu sbntr. Toilet bersih, banyak jg dimana2. Musollah bersih, cuma better bawa alat sholat sendiri yah gaes. Tenant2 yg jualan mknan didlm juga enk2, rata2 skitar 25rban. Paling enk kue cubitnya + tahu gejrot 😁👍🏻","2026-04-02T09:33:05.785Z","id","true","0","20","https://lh3.googleusercontent.com/grass-cs/ANxoTn3J7jlpCSoYN3Nc-KVihPWxuVmyAbK-d97TZU7Po7C1KADs0yQKPhLl474Tl3pyPtds93XeihIF_Sr73WAMYVj70LnrTFgzV9XVaY4YEIJcEAWCLl1brDsdp5vEruvdQrQ_GOxOcjvtuZPr=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Ife7Byw5Cu6qr3ufZzEb4vXPMlOttivYtGQaqSxmObJf9rf_Cun8wt8_91kNcJBrY2QcbzRlBJ9czVoWElpR7n0EBwFzNwoiL6iBZgMRFdXEdp7jg0ewKZdmQMwYCAks8QdwWiSV4W2Ir=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn11nPfRQEeFzKEA3DrrfY3SC1q07zsEqFmHnzDw5RWI8dqRpXP3AUHGIZXhKeplBqvaTQQ0Q5Qgg-Miq7z9WqCWDB_LlU66t1crG5QANKl_s7OUlJvW8Ajsyx1yFbT9ori3YHSc3Jd7pEC7=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2OFXbUTiJbB7rI4hN4t8yVbgZmS_2ik4E_EE3g-Flia9dZ_zuTa94iPI07Lt1ZIZ9Yv3biz4CVakCBUJ09GGxXiZ1VaePb1-Z-OMOvfOp95VbTEA5q0fTHC6Wd8iUB9SOoXxm2AKKugZZ6=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Rachel Vionetta","115076742946513929620","5",,"2026-04-02T04:52:11.560Z",,"false","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Orchid Forest Cikole","Muchammad Awan Wicaksono","101689862003305543510","5","Bagus!","2026-04-02T00:34:10.201Z","id","true","0","12","https://lh3.googleusercontent.com/grass-cs/ANxoTn341LGfz0KCr_QA8uSvl26BQOABXzD8MufVyj_k5hCmGomYpljeiwVW7Kq5BEHJlxJcQaqy63H-0OTqixtJmN41nxD0mCNrp81vW4TSmM8-SzfWiuaw8lpdgoyxHEdybeqRi99t2d_S-qaI=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn14X6ZipIwHm3WqPsAlgHpGH_8CxEvIVsmvQ-WF1xj8Wp_awVelk8u5Mjm0jL7gyD4BNUwZwakfsbsTSKqX2fM7eKEb8LNKlzMAygUZafgEefEYg_wwIVImaCoQV6LHooU_Jc7BSQ5Aoo4Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0kohQWegd8aLQ8J1ELOSgsnPPiyC8fPMf2GMvdZxUicP6lwG0I-L7fkGp25WJRl77KLEPIksAMMAY41XcCqtd5VcmQd14W8iXh9EUV0nL2-HkeVDPVhrxczlFMI3VzvQ1TeBvCuX7sV3aM=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1KJYoLJm-AHlFGvPM5GD-VCX07SZ9mfhvzpMqaVUsO-6U8K6ybQxdOVnPmZXCr3I_1oOISqs3kebZDLHrJBZvkF_EYcYlKYUb_fBdjIaM2euelq52cWwsewawYrSGSIW0JfVxO1K76gQ7o=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2GHhinu_bkRjvacbKxSLM67N4pnNwUPLIUanfhIomMzOxr0G_kcNIzM9Q8txk9Py9snF9lsTtBIn8F91J9r48oPyLuxnGHwQRkSnGBrTgjxpEvg1mVvSk_UHkOVqi6mWwuZ3Z0bQyz6PPC=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0hOe_VInBOcoYniWL7YU3HraS6tS9kmYS-I65PLSYjpkj7F0dzbWd38qtO4gsSPF_r8tI25Crn10-Fp0sC_8LRf32PMKd00NxkGogfXwOVueo4LU_Deh2AYgn2tcIf9HmWiavSPbwIyhyR=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1zqTOToFRjmJjT8iJcGJBzTCgwZV8U5d4WfZKAhj0NVN5Iewq4xE2_PDRhAKhtF2xfpF-9rHEbyHM9OVlVtsarcQL1nxUeXaLZtA4RKmpEMOUZdrd56WI6kgnlZ-6JIyzfhJbLdaa828kH=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.7799539","107.6349443"
"Nu Art Studio","indra sampoerna","102250974871840784369","5",,"2025-02-01T01:44:59.741Z",,"true","0","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Mhmmd Faisal","115110115860857339391","5",,"2025-01-31T11:10:15.637Z",,"false","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
