location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,final_primary_intent,final_core_labels,final_secondary_labels,final_avoid_labels,curation_action,display_status,is_active_verified,manual_review_confidence,curation_note,final_label_source,price_verified,night_verified,indoor_verified,child_friendly_verified,qa_flag_reason,parking_verified,wheelchair_accessible_verified,toilet_verified,mushola_verified,pet_friendly_verified,open_24h_verified,crowd_level,shopping_subtype,coordinate_verified,distance_from_alun_alun_km,coordinate_audit_reason,safety_verified,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available,media_available,media_image_url,media_destination_url,media_website,media_source,media_place_id,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note,kota_kabupaten,kecamatan
LODGE-01245,De Batara Hotel,Santai,,,3106.0,,-6.8981,107.6042,223576.0,,,,,Penginapan berjenis Hotel bernama De Batara Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792898/muterbandung/penginapan/LODGE-01245_main.jpg,,,,https://placehold.co/800x600/png?text=De%20Batara%20Hotel,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01248,Family Only Amazing City View Villa - De Reiz Firen Syariah,Santai,,,3.0,,-6.867,107.6394,4434060.0,,,,,Penginapan berjenis Villa bernama Family Only Amazing City View Villa - De Reiz Firen Syariah berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=Family%20Only%20Amazing%20City%20View%20Villa%20-%20De%20Reiz%20Firen%20Syariah,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01250,Gandasari Hotel,Santai,,,839.0,,-6.908,107.613,230125.0,,,,,Penginapan berjenis Hotel bernama Gandasari Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792908/muterbandung/penginapan/LODGE-01250_main.jpg,,,,https://placehold.co/800x600/png?text=Gandasari%20Hotel,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01252,Grand Sovia Hotel,Santai,,,4356.0,,-6.9124,107.6028,332000.0,,,,,Penginapan berjenis Hotel bernama Grand Sovia Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792917/muterbandung/penginapan/LODGE-01252_main.jpg,,,,https://placehold.co/800x600/png?text=Grand%20Sovia%20Hotel,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01262,Hotel Astria Graha,Santai,,,1119.0,,-6.9233,107.6104,134763.0,,,,,Penginapan berjenis Hotel bernama Hotel Astria Graha berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792927/muterbandung/penginapan/LODGE-01262_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Astria%20Graha,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01263,Hotel California Bandung,Santai,,,3283.0,,-6.9038,107.6053,438452.0,,,,,Penginapan berjenis Hotel bernama Hotel California Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792936/muterbandung/penginapan/LODGE-01263_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20California%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01264,Hotel Citradream Bandung,Santai,,,2780.0,,-6.912,107.5981,275395.0,,,,,Penginapan berjenis Hotel bernama Hotel Citradream Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792947/muterbandung/penginapan/LODGE-01264_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Citradream%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01265,Hotel Eve,Santai,,,611.0,,-6.9487,107.5949,184321.0,,,,,Penginapan berjenis Hotel bernama Hotel Eve berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Restaurant.,,Hotel,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792955/muterbandung/penginapan/LODGE-01265_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Eve,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01266,Hotel Guntur Bandung,Santai,,,896.0,,-6.9139,107.6043,386310.0,,,,,Penginapan berjenis Hotel bernama Hotel Guntur Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792963/muterbandung/penginapan/LODGE-01266_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Guntur%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01267,Hotel Kurnia,Santai,,1.7137060165405271,312.0,Netral,-6.9284,107.6167,122727.0,,,,,Penginapan berjenis Hotel bernama Hotel Kurnia berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,3.6,5.0,15.0,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792974/muterbandung/penginapan/LODGE-01267_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Kurnia,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01268,Hotel Lingga,Santai,,,2367.0,,-6.9499,107.6268,274857.0,,,,,Penginapan berjenis Hotel bernama Hotel Lingga berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792988/muterbandung/penginapan/LODGE-01268_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Lingga,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01269,Hotel Narapati Indah Syariah,Santai,,,601.0,,-6.9276,107.6272,184117.0,,,,,Penginapan berjenis Hotel bernama Hotel Narapati Indah Syariah berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793002/muterbandung/penginapan/LODGE-01269_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Narapati%20Indah%20Syariah,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01270,Hotel Nyland Pasteur Bandung,Santai,,,1639.0,,-6.895,107.5873,313740.0,,,,,Penginapan berjenis Hotel bernama Hotel Nyland Pasteur Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Smoke-free property.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793019/muterbandung/penginapan/LODGE-01270_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Nyland%20Pasteur%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01271,Hotel Sakura Bandung,Santai,,,677.0,,-6.9035,107.6051,208103.0,,,,,Penginapan berjenis Hotel bernama Hotel Sakura Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793029/muterbandung/penginapan/LODGE-01271_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Sakura%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01272,Hotel Victory,Santai,,3.781999374058709,386.0,Positif,-6.9068,107.5958,340057.0,,,,,Penginapan berjenis Hotel bernama Hotel Victory berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,13.0,5.0,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793039/muterbandung/penginapan/LODGE-01272_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Victory,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01273,Hyper Inn Hotel Paskal Bandung,Santai,,,741.0,,-6.9145,107.594,302132.0,,,,,Penginapan berjenis Hotel bernama Hyper Inn Hotel Paskal Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793048/muterbandung/penginapan/LODGE-01273_main.png,,,,https://placehold.co/800x600/png?text=Hyper%20Inn%20Hotel%20Paskal%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01274,Idea's Hotel 2,Santai,,,453.0,,-6.9139,107.6409,229339.0,,,,,Penginapan berjenis Hotel bernama Idea's Hotel 2 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Full-service laundry.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793063/muterbandung/penginapan/LODGE-01274_main.jpg,,,,https://placehold.co/800x600/png?text=Idea%27s%20Hotel%202,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01275,Ivory Hotel Bandung,Santai,,,2532.0,,-6.905,107.614,460004.0,,,,,Penginapan berjenis Hotel bernama Ivory Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793075/muterbandung/penginapan/LODGE-01275_main.jpg,,,,https://placehold.co/800x600/png?text=Ivory%20Hotel%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,Santai,,,16.0,,-6.8674,107.6367,5756405.0,,,,,Penginapan berjenis Villa bernama Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,3.525,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793092/muterbandung/penginapan/LODGE-01277_main.jpg,,,,https://placehold.co/800x600/png?text=Jasmine%20Cozy%20Villa%203%20Bedrooms%20With%20a%20Private%20Heated%20Swimming%20Pool%20and...,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01281,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,Santai,,,13.0,,-6.8581,107.6496,9288223.0,,,,,Penginapan berjenis Villa bernama Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis.,,Villa,,,,,,,,,,,4.1692,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793096/muterbandung/penginapan/LODGE-01281_main.jpg,,,,https://placehold.co/800x600/png?text=Kirei%20Mountain%20View%20Villa%207%20Bedrooms%20With%20a%20Private%20Swimming%20Pool,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01284,Lotus Hotel,Santai,,,873.0,,-6.8808,107.621,203540.0,,,,,Penginapan berjenis Hotel bernama Lotus Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Kid-friendly.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793100/muterbandung/penginapan/LODGE-01284_main.jpg,,,,https://placehold.co/800x600/png?text=Lotus%20Hotel,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01291,New-B Hotel,Santai,,,487.0,,-6.9063,107.6294,135693.0,,,,,Penginapan berjenis Hotel bernama New-B Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant.,,Hotel,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793111/muterbandung/penginapan/LODGE-01291_main.jpg,,,,https://placehold.co/800x600/png?text=New-B%20Hotel,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01292,Ouma Guest House,Santai,,,16.0,,-6.902,107.5962,1078597.0,,,,,Penginapan berjenis Guest_House bernama Ouma Guest House berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Papan setrika; Dapur; Kompor; Bebas asap rokok; Mesin cuci; Dapat diakses pengguna kursi roda; Wi-Fi gratis.,,Guest_House,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793119/muterbandung/penginapan/LODGE-01292_main.jpg,,,,https://placehold.co/800x600/png?text=Ouma%20Guest%20House,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01293,Palais Dago Hotel,Santai,,,1005.0,,-6.8963,107.6131,347581.0,,,,,Penginapan berjenis Hotel bernama Palais Dago Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Accessible; Kid-friendly; Smoke-free property.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793131/muterbandung/penginapan/LODGE-01293_main.jpg,,,,https://placehold.co/800x600/png?text=Palais%20Dago%20Hotel,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01294,Palem hotel pasar baru,Santai,,,454.0,,-6.9172,107.5988,191730.0,,,,,Penginapan berjenis Hotel bernama Palem hotel pasar baru berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793142/muterbandung/penginapan/LODGE-01294_main.jpg,,,,https://placehold.co/800x600/png?text=Palem%20hotel%20pasar%20baru,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01295,Pension Guesthouse,Santai,,,223.0,,-6.9092,107.6235,455359.0,,,,,Penginapan berjenis Guest_House bernama Pension Guesthouse berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Room service; Kid-friendly.,,Guest_House,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793150/muterbandung/penginapan/LODGE-01295_main.jpg,,,,https://placehold.co/800x600/png?text=Pension%20Guesthouse,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01303,RedDoorz @ Buah Batu 2,Santai,,,190.0,,-6.9443,107.6305,143825.0,,,,,Penginapan berjenis Hotel bernama RedDoorz @ Buah Batu 2 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793160/muterbandung/penginapan/LODGE-01303_main.jpg,,,,https://placehold.co/800x600/png?text=RedDoorz%20%40%20Buah%20Batu%202,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01304,RedDoorz @ Cikutra 3,Santai,,,195.0,,-6.8924,107.6317,127336.0,,,,,Penginapan berjenis Hotel bernama RedDoorz @ Cikutra 3 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793168/muterbandung/penginapan/LODGE-01304_main.jpg,,,,https://placehold.co/800x600/png?text=RedDoorz%20%40%20Cikutra%203,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01305,RedDoorz Plus @ Doorman Guest House,Santai,,,140.0,,-6.9175,107.5997,190373.0,,,,,Penginapan berjenis Guest_House bernama RedDoorz Plus @ Doorman Guest House berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Guest_House,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793176/muterbandung/penginapan/LODGE-01305_main.jpg,,,,https://placehold.co/800x600/png?text=RedDoorz%20Plus%20%40%20Doorman%20Guest%20House,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01306,RedDoorz Plus near Asia Afrika 3,Santai,,,683.0,,-6.9236,107.6098,258498.0,,,,,Penginapan berjenis Hotel bernama RedDoorz Plus near Asia Afrika 3 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793185/muterbandung/penginapan/LODGE-01306_main.jpg,,,,https://placehold.co/800x600/png?text=RedDoorz%20Plus%20near%20Asia%20Afrika%203,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01307,RedDoorz Plus near Isola UPI,Santai,,,275.0,,-6.8624,107.5912,178768.0,,,,,Penginapan berjenis Hotel bernama RedDoorz Plus near Isola UPI berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=RedDoorz%20Plus%20near%20Isola%20UPI,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-01308,RedDoorz near Jatinangor Town Square,Santai,,,597.0,,-6.9428,107.7735,263899.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Jatinangor Town Square berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Kolam renang luar; Bebas asap rokok; TV Kabel.,,Hotel,,,,,,,,,,,3.4608,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781793194/muterbandung/penginapan/LODGE-01308_main.jpg,,,,https://placehold.co/800x600/png?text=RedDoorz%20near%20Jatinangor%20Town%20Square,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
