review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_ready_source,final_ready_reason,review_group_for_claude,audit_recommendation,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,decision_group,decision_status,decision_reason,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-0372,LODGE-00069,"Manna Tatami House KBP Bandung near Wahoo, Whoosh & Parahyangan Golf",vacation_rental,-6.8689,107.4568,5,1,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Manna Tatami House KBP Bandung near Wahoo, Whoosh & Parahyangan Golf -6.8689,107.4568",https://www.google.com/maps/search/?api=1&query=Manna%20Tatami%20House%20KBP%20Bandung%20near%20Wahoo%2C%20Whoosh%20%26%20Parahyangan%20Golf%20-6.8689%2C107.4568,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0382,LODGE-00116,Pasteur Beautiful Luxury Home,vacation_rental,-6.8929,107.5749,3.85,1,low_review_confidence,low_review_confidence,0.85,False,0,False,parent_target,"Pasteur Beautiful Luxury Home -6.8929,107.5749",https://www.google.com/maps/search/?api=1&query=Pasteur%20Beautiful%20Luxury%20Home%20-6.8929%2C107.5749,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0636,LODGE-00097,Pasteur Beautiful Luxury Home - Vacation Home,vacation_rental,-6.8929,107.5749,4.4,10,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Pasteur Beautiful Luxury Home - Vacation Home -6.8929,107.5749",https://www.google.com/maps/search/?api=1&query=Pasteur%20Beautiful%20Luxury%20Home%20-%20Vacation%20Home%20-6.8929%2C107.5749,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0383,LODGE-00117,Pita Asri Mansion,vacation_rental,-6.8688,107.4747,4.5,1,low_review_confidence,low_review_confidence,0.85,False,0,False,parent_target,"Pita Asri Mansion -6.8688,107.4747",https://www.google.com/maps/search/?api=1&query=Pita%20Asri%20Mansion%20-6.8688%2C107.4747,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0580,LODGE-00503,Pondok Stevia Ciwidey - Cottage with Garden View,vacation_rental,-7.114,107.4436,3.75,7,low_review_confidence,low_review_confidence,1.0,False,0,False,parent_target,"Pondok Stevia Ciwidey - Cottage with Garden View -7.114,107.4436",https://www.google.com/maps/search/?api=1&query=Pondok%20Stevia%20Ciwidey%20-%20Cottage%20with%20Garden%20View%20-7.114%2C107.4436,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0495,LODGE-01168,Rarasa by Kozystay - Bandung,vacation_rental,-6.8697,107.6408,4,3,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Rarasa by Kozystay - Bandung -6.8697,107.6408",https://www.google.com/maps/search/?api=1&query=Rarasa%20by%20Kozystay%20-%20Bandung%20-6.8697%2C107.6408,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0581,LODGE-00541,Regan Luxcamp by Digihub Hospitality,vacation_rental,-7.1844,107.5469,4.2,7,low_review_confidence,low_review_confidence,0.85,False,0,False,parent_target,"Regan Luxcamp by Digihub Hospitality -7.1844,107.5469",https://www.google.com/maps/search/?api=1&query=Regan%20Luxcamp%20by%20Digihub%20Hospitality%20-7.1844%2C107.5469,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0390,LODGE-01179,Rumah Canda,vacation_rental,-6.8833,107.6292,4.5,1,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Rumah Canda -6.8833,107.6292",https://www.google.com/maps/search/?api=1&query=Rumah%20Canda%20-6.8833%2C107.6292,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0391,LODGE-00047,Rumah Kembar DI kawasan wisata lembang,vacation_rental,-6.8455,107.5451,4.5,1,low_review_confidence,low_review_confidence,1.0,False,0,False,parent_target,"Rumah Kembar DI kawasan wisata lembang -6.8455,107.5451",https://www.google.com/maps/search/?api=1&query=Rumah%20Kembar%20DI%20kawasan%20wisata%20lembang%20-6.8455%2C107.5451,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0463,LODGE-01180,Rumah Lawani,vacation_rental,-6.854,107.6261,4.5,2,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Rumah Lawani -6.854,107.6261",https://www.google.com/maps/search/?api=1&query=Rumah%20Lawani%20-6.854%2C107.6261,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0498,LODGE-01394,SPOT ON 91482 Sentosa Home,vacation_rental,-6.8938,107.6014,1.95,3,low_review_confidence,low_review_confidence,0.85,False,0,False,parent_target,"SPOT ON 91482 Sentosa Home -6.8938,107.6014",https://www.google.com/maps/search/?api=1&query=SPOT%20ON%2091482%20Sentosa%20Home%20-6.8938%2C107.6014,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0616,LODGE-01184,Scandinavian Asia Afrika,vacation_rental,-6.9238,107.6182,3.75,8,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Scandinavian Asia Afrika -6.9238,107.6182",https://www.google.com/maps/search/?api=1&query=Scandinavian%20Asia%20Afrika%20-6.9238%2C107.6182,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0392,LODGE-00588,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,-6.8162,107.1714,4.85,1,low_review_confidence,low_review_confidence,0.8,False,0,False,parent_target,"Shakilla House 6B Syariah Cigalumpit Cianjur -6.8162,107.1714",https://www.google.com/maps/search/?api=1&query=Shakilla%20House%206B%20Syariah%20Cigalumpit%20Cianjur%20-6.8162%2C107.1714,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0696,LODGE-00625,Shakilla house Syariah,vacation_rental,-6.8283,107.132,4.4,21,low_review_confidence,low_review_confidence,0.75,False,0,False,parent_target,"Shakilla house Syariah -6.8283,107.132",https://www.google.com/maps/search/?api=1&query=Shakilla%20house%20Syariah%20-6.8283%2C107.132,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0630,LODGE-01186,Skara by Kozystay - Bandung,vacation_rental,-6.9093,107.6101,3.8,9,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Skara by Kozystay - Bandung -6.9093,107.6101",https://www.google.com/maps/search/?api=1&query=Skara%20by%20Kozystay%20-%20Bandung%20-6.9093%2C107.6101,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0686,LODGE-01315,Skara by Kozystay - Bandung,vacation_rental,-6.9093,107.6102,4.94,17,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Skara by Kozystay - Bandung -6.9093,107.6102",https://www.google.com/maps/search/?api=1&query=Skara%20by%20Kozystay%20-%20Bandung%20-6.9093%2C107.6102,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0631,LODGE-01319,Sukha by Kozystay - Dago,vacation_rental,-6.8558,107.6476,4.56,9,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Sukha by Kozystay - Dago -6.8558,107.6476",https://www.google.com/maps/search/?api=1&query=Sukha%20by%20Kozystay%20-%20Dago%20-6.8558%2C107.6476,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0466,LODGE-01189,Tabgha by Kozystay - Dago,vacation_rental,-6.8548,107.6492,4.5,2,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Tabgha by Kozystay - Dago -6.8548,107.6492",https://www.google.com/maps/search/?api=1&query=Tabgha%20by%20Kozystay%20-%20Dago%20-6.8548%2C107.6492,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0394,LODGE-01190,Tanea by Kozystay - Braga,vacation_rental,-6.9167,107.6078,4.5,1,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Tanea by Kozystay - Braga -6.9167,107.6078",https://www.google.com/maps/search/?api=1&query=Tanea%20by%20Kozystay%20-%20Braga%20-6.9167%2C107.6078,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0500,LODGE-01050,The Dago View Bandung,vacation_rental,-6.8567,107.6446,2.35,3,low_review_confidence,low_review_confidence,1.0,False,0,False,parent_target,"The Dago View Bandung -6.8567,107.6446",https://www.google.com/maps/search/?api=1&query=The%20Dago%20View%20Bandung%20-6.8567%2C107.6446,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0502,LODGE-00049,Twelve Stones at Wahoo KBP,vacation_rental,-6.8692,107.4562,4.65,3,low_review_confidence,low_review_confidence,1.0,False,0,False,parent_target,"Twelve Stones at Wahoo KBP -6.8692,107.4562",https://www.google.com/maps/search/?api=1&query=Twelve%20Stones%20at%20Wahoo%20KBP%20-6.8692%2C107.4562,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0413,LODGE-00077,"Wasabi House, Kota Baru Parahyangan",vacation_rental,-6.8667,107.4572,5,1,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Wasabi House, Kota Baru Parahyangan -6.8667,107.4572",https://www.google.com/maps/search/?api=1&query=Wasabi%20House%2C%20Kota%20Baru%20Parahyangan%20-6.8667%2C107.4572,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0533,LODGE-00131,West Castle @ 5 Minutes to KCIC Padalarang,vacation_rental,-6.8319,107.5182,4.4,4,low_review_confidence,low_review_confidence,0.85,False,0,False,parent_target,"West Castle @ 5 Minutes to KCIC Padalarang -6.8319,107.5182",https://www.google.com/maps/search/?api=1&query=West%20Castle%20%40%205%20Minutes%20to%20KCIC%20Padalarang%20-6.8319%2C107.5182,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0475,LODGE-00078,Zona Bobo Retro Blue Moslem Friendly By Belgareti,vacation_rental,-6.8631,107.504,3.25,2,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Zona Bobo Retro Blue Moslem Friendly By Belgareti -6.8631,107.504",https://www.google.com/maps/search/?api=1&query=Zona%20Bobo%20Retro%20Blue%20Moslem%20Friendly%20By%20Belgareti%20-6.8631%2C107.504,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0347,LODGE-01211,3 Bed Villa The Dago View,villa,-6.8557,107.645,4.8,1,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"3 Bed Villa The Dago View -6.8557,107.645",https://www.google.com/maps/search/?api=1&query=3%20Bed%20Villa%20The%20Dago%20View%20-6.8557%2C107.645,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0535,LODGE-01103,Aiko Villa Bandung,villa,-6.8592,107.6472,4.6,5,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Aiko Villa Bandung -6.8592,107.6472",https://www.google.com/maps/search/?api=1&query=Aiko%20Villa%20Bandung%20-6.8592%2C107.6472,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0623,LODGE-00144,"Alayam Villa Padalarang for family near whoosh, wahoo waterworld & ikea",villa,-6.8486,107.4719,4.05,9,low_review_confidence,low_review_confidence,0.8,False,0,False,parent_target,"Alayam Villa Padalarang for family near whoosh, wahoo waterworld & ikea -6.8486,107.4719",https://www.google.com/maps/search/?api=1&query=Alayam%20Villa%20Padalarang%20for%20family%20near%20whoosh%2C%20wahoo%20waterworld%20%26%20ikea%20-6.8486%2C107.4719,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0586,LODGE-00557,Aubrey Villa Ciwidey,villa,-7.124,107.5054,4.225,8,low_review_confidence,low_review_confidence,0.8,False,0,False,parent_target,"Aubrey Villa Ciwidey -7.124,107.5054",https://www.google.com/maps/search/?api=1&query=Aubrey%20Villa%20Ciwidey%20-7.124%2C107.5054,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0673,LODGE-01233,Calma Villa by Kozystay - Bandung,villa,-6.8314,107.629,5,16,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Calma Villa by Kozystay - Bandung -6.8314,107.629",https://www.google.com/maps/search/?api=1&query=Calma%20Villa%20by%20Kozystay%20-%20Bandung%20-6.8314%2C107.629,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0694,LODGE-01243,Dago Escape Villa by Kozystay - Bandung,villa,-6.856,107.6544,4.675,21,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Dago Escape Villa by Kozystay - Bandung -6.856,107.6544",https://www.google.com/maps/search/?api=1&query=Dago%20Escape%20Villa%20by%20Kozystay%20-%20Bandung%20-6.856%2C107.6544,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0483,LODGE-01248,Family Only Amazing City View Villa - De Reiz Firen Syariah,villa,-6.867,107.6394,3.15,3,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Family Only Amazing City View Villa - De Reiz Firen Syariah -6.867,107.6394",https://www.google.com/maps/search/?api=1&query=Family%20Only%20Amazing%20City%20View%20Villa%20-%20De%20Reiz%20Firen%20Syariah%20-6.867%2C107.6394,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0436,LODGE-01128,"Garden House Villa, Lembang",villa,-6.8262,107.6346,3.75,2,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Garden House Villa, Lembang -6.8262,107.6346",https://www.google.com/maps/search/?api=1&query=Garden%20House%20Villa%2C%20Lembang%20-6.8262%2C107.6346,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0540,LODGE-01566,Gedung Serba Guna & Villa Ambu,villa,-6.8577,107.6089,4.6,5,low_review_confidence,low_review_confidence,0.7,False,0,False,parent_target,"Gedung Serba Guna & Villa Ambu -6.8577,107.6089",https://www.google.com/maps/search/?api=1&query=Gedung%20Serba%20Guna%20%26%20Villa%20Ambu%20-6.8577%2C107.6089,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0484,LODGE-01362,Griya Keraton Villa by Kozystay - Bandung,villa,-6.8411,107.6594,4.75,3,low_review_confidence,low_review_confidence,0.85,False,0,False,parent_target,"Griya Keraton Villa by Kozystay - Bandung -6.8411,107.6594",https://www.google.com/maps/search/?api=1&query=Griya%20Keraton%20Villa%20by%20Kozystay%20-%20Bandung%20-6.8411%2C107.6594,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0674,LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,villa,-6.8674,107.6367,3.525,16,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table -6.8674,107.6367",https://www.google.com/maps/search/?api=1&query=Jasmine%20Cozy%20Villa%203%20Bedrooms%20With%20a%20Private%20Heated%20Swimming%20Pool%20and%20a%20Billiard%20Table%20-6.8674%2C107.6367,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0604,LODGE-00066,Josh House KBP Villa,villa,-6.8694,107.4546,4.45,8,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"Josh House KBP Villa -6.8694,107.4546",https://www.google.com/maps/search/?api=1&query=Josh%20House%20KBP%20Villa%20-6.8694%2C107.4546,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0366,LODGE-00509,KM Heritage Villa,villa,-6.8097,107.1505,5,1,low_review_confidence,low_review_confidence,0.95,False,0,False,parent_target,"KM Heritage Villa -6.8097,107.1505",https://www.google.com/maps/search/?api=1&query=KM%20Heritage%20Villa%20-6.8097%2C107.1505,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0658,LODGE-01281,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,villa,-6.8581,107.6496,4.1692,13,low_review_confidence,low_review_confidence,0.9,False,0,False,parent_target,"Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool -6.8581,107.6496",https://www.google.com/maps/search/?api=1&query=Kirei%20Mountain%20View%20Villa%207%20Bedrooms%20With%20a%20Private%20Swimming%20Pool%20-6.8581%2C107.6496,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0669,LODGE-00112,Lazuardy Syariah Park and Villa,villa,-6.8162,107.5525,4.5,15,low_review_confidence,low_review_confidence,0.85,False,0,False,parent_target,"Lazuardy Syariah Park and Villa -6.8162,107.5525",https://www.google.com/maps/search/?api=1&query=Lazuardy%20Syariah%20Park%20and%20Villa%20-6.8162%2C107.5525,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
