location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,final_primary_intent,final_core_labels,final_secondary_labels,final_avoid_labels,curation_action,display_status,is_active_verified,manual_review_confidence,curation_note,final_label_source,price_verified,night_verified,indoor_verified,child_friendly_verified,qa_flag_reason,parking_verified,wheelchair_accessible_verified,toilet_verified,mushola_verified,pet_friendly_verified,open_24h_verified,crowd_level,shopping_subtype,coordinate_verified,distance_from_alun_alun_km,coordinate_audit_reason,safety_verified,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available,media_available,media_image_url,media_destination_url,media_website,media_source,media_place_id,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note,kota_kabupaten,kecamatan
LODGE-01006,RedDoorz near Margahayu Raya,Santai,,,336.0,,-6.9437,107.6615,136226.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Margahayu Raya berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Air conditioning; Pet-friendly; Accessible.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791749/muterbandung/penginapan/LODGE-01006_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/soekarno-hatta/ciwastra/reddoorz-near-margahayu-raya-1?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01007,RedDoorz near Metro Bandung,Santai,,,20.0,,-6.9409,107.6549,109803.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Metro Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791757/muterbandung/penginapan/LODGE-01007_main.jpg,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/buahbatu/jatisari/reddoorz-near-metro-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01008,RedDoorz near Parahyangan University,Santai,,,244.0,,-6.8743,107.6075,115782.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Parahyangan University berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791767/muterbandung/penginapan/LODGE-01008_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cidadap/reddoorz-plus-near-parahyangan-university?utm_source=google&utm_medium=mybusinesspost&utm_campaign=hargaterendah,,,,,,,,,Unknown,Unknown
LODGE-01009,RedDoorz near Paris Van Java,Santai,,,45.0,,-6.885,107.5969,280796.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Paris Van Java berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Pool; Air conditioning; Restaurant.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791779/muterbandung/penginapan/LODGE-01009_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/pasteur/reddoorz-premium-near-paris-van-java-mall?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01010,RedDoorz near Riau Junction Mall 2,Santai,,,146.0,,-6.9023,107.6152,156948.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Riau Junction Mall 2 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791789/muterbandung/penginapan/LODGE-01010_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/citarum/citarum/bandung/reddoorz-near-riau-junction-mall-2?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,,,,,,,Unknown,Unknown
LODGE-01011,RedDoorz near Simpang Dago 2,Santai,,,366.0,,-6.8853,107.6163,226879.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Simpang Dago 2 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Pet-friendly.,,Hotel,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791799/muterbandung/penginapan/LODGE-01011_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/dago/tubagus-ismail/reddoorz-near-simpang-dago-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01013,RedDoorz near Telkom Corporate University,Santai,,2.982467845246032,385.0,Positif,-6.8724,107.5903,108694.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Telkom Corporate University berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,2.9,15.0,1.0,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791811/muterbandung/penginapan/LODGE-01013_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/geger-kalong/sukasari/reddoorz-plus-near-telkom-corporate-university?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01015,RedDoorz near Upi Sersan Bajuri Bandung,Santai,,,169.0,,-6.8556,107.592,163129.0,,,,,Penginapan berjenis Hotel bernama RedDoorz near Upi Sersan Bajuri Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791821/muterbandung/penginapan/LODGE-01015_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setiabudi/lembang/reddoorz-near-upi-setiabudi-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01019,Reddoorz Syariah @ Gatot Subroto Street Bandung 4,Santai,,,31.0,,-6.9241,107.6266,111822.0,,,,,Penginapan berjenis Hotel bernama Reddoorz Syariah @ Gatot Subroto Street Bandung 4 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791830/muterbandung/penginapan/LODGE-01019_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/batununggal/bandung/reddoorz-syariah-gatot-subroto-street-bandung-4?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,,,,,,,Unknown,Unknown
LODGE-01020,Rehat at Hotel 10 Buah Batu,Santai,,,275.0,,-6.9342,107.6204,169476.0,,,,,Penginapan berjenis Hotel bernama Rehat at Hotel 10 Buah Batu berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Smoke-free property.,,Hotel,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791838/muterbandung/penginapan/LODGE-01020_main.jpg,http://www.rehat.co.id/,,,,,,,,,Unknown,Unknown
LODGE-01021,Rizh Hotel,Santai,,,203.0,,-6.9283,107.6202,176904.0,,,,,Penginapan berjenis Hotel bernama Rizh Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Spa; Bar; Restaurant; Room service; Full-service laundry; Business center; Smoke-free property.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791849/muterbandung/penginapan/LODGE-01021_main.jpg,http://www.adhitamahospitality.com/,,,,,,,,,Unknown,Unknown
LODGE-01022,Roemah Asri Villa - Resor Dago Pakar,Santai,,,35.0,,-6.8677,107.6465,1563244.0,,,,,Penginapan berjenis Villa bernama Roemah Asri Villa - Resor Dago Pakar berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Bak air panas; Kolam renang luar; Bebas asap rokok; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,4.585,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791857/muterbandung/penginapan/LODGE-01022_main.jpg,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D3167631%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,,,,,,,,,Unknown,Unknown
LODGE-01025,Rossan Villa Hotel near Kampus UPI Setiabudhi,Santai,,,110.0,,-6.8498,107.5907,140041.0,,,,,Penginapan berjenis Villa bernama Rossan Villa Hotel near Kampus UPI Setiabudhi berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service.,,Villa,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791859/muterbandung/penginapan/LODGE-01025_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setiabudhi/rossan-villa?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,,,,,,,Unknown,Unknown
LODGE-01027,Rumah Ebo Guesthouse,Santai,,,167.0,,-6.8923,107.6152,394377.0,,,,,Penginapan berjenis Guest_House bernama Rumah Ebo Guesthouse berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Room service.,,Guest_House,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791867/muterbandung/penginapan/LODGE-01027_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/coblong/lebakgede/urbanview-rumah-ebo-dago-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01029,SUPER OYO 2190 Alamanda 7 Syariah,Santai,,,156.0,,-6.888,107.6355,117860.0,,,,,Penginapan berjenis Hotel bernama SUPER OYO 2190 Alamanda 7 Syariah berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791875/muterbandung/penginapan/LODGE-01029_main.jpg,https://www.oyorooms.com/ID/88306/,,,,,,,,,Unknown,Unknown
LODGE-01030,SUPER OYO Collection O Hotel Pasar Baru Heritage,Santai,,,1132.0,,-6.9181,107.6042,336195.0,,,,,Penginapan berjenis Hotel bernama SUPER OYO Collection O Hotel Pasar Baru Heritage berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Parking; Air conditioning; Restaurant.,,Hotel,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791884/muterbandung/penginapan/LODGE-01030_main.jpg,https://www.oyorooms.com/ID/86824/,,,,,,,,,Unknown,Unknown
LODGE-01031,SURIA CITY HOTEL SYARIAH,Santai,,,457.0,,-6.93,107.6266,214676.0,,,,,Penginapan berjenis Hotel bernama SURIA CITY HOTEL SYARIAH berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Pool; Air conditioning; Room service; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791893/muterbandung/penginapan/LODGE-01031_main.jpg,https://www.facebook.com/SuriaCityBDG/,,,,,,,,,Unknown,Unknown
LODGE-01032,Sans Hotel Alexander Bandung,Santai,,,431.0,,-6.9048,107.598,262665.0,,,,,Penginapan berjenis Hotel bernama Sans Hotel Alexander Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Full-service laundry.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791901/muterbandung/penginapan/LODGE-01032_main.jpg,https://www.sanshotels.com/id-id/hotel/indonesia/bandung/pasir-kaliki/pasir-kaliki/sans-hotel-alexander-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01036,Sensa Hotel,Santai,,,4587.0,,-6.8949,107.605,1020785.0,,,,,Penginapan berjenis Hotel bernama Sensa Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791914/muterbandung/penginapan/LODGE-01036_main.jpg,http://www.sensahotel.com/,,,,,,,,,Unknown,Unknown
LODGE-01037,Sentra Inn Bandung,Santai,,,438.0,,-6.9252,107.6191,210956.0,,,,,Penginapan berjenis Hotel bernama Sentra Inn Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791924/muterbandung/penginapan/LODGE-01037_main.jpg,http://www.rehat.co.id/,,,,,,,,,Unknown,Unknown
LODGE-01038,Serela Merdeka Hotel,Santai,,,2083.0,,-6.9066,107.6093,411569.0,,,,,Penginapan berjenis Hotel bernama Serela Merdeka Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791933/muterbandung/penginapan/LODGE-01038_main.jpg,https://booking.kagumhotels.com/offers?hotel=SMHB,,,,,,,,,Unknown,Unknown
LODGE-01039,Serela Riau Hotel,Santai,,,3050.0,,-6.9061,107.6199,275623.0,,,,,Penginapan berjenis Hotel bernama Serela Riau Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Air conditioning; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791944/muterbandung/penginapan/LODGE-01039_main.jpg,https://booking.kagumhotels.com/offers?hotel=SRLR,,,,,,,,,Unknown,Unknown
LODGE-01040,Shakti Capsule Cihampelas,Santai,,,375.0,,-6.897,107.6038,132563.0,,,,,Penginapan berjenis Hotel bernama Shakti Capsule Cihampelas berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Parking; Air conditioning.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791953/muterbandung/penginapan/LODGE-01040_main.jpg,http://www.shaktihotels.com/,,,,,,,,,Unknown,Unknown
LODGE-01042,Sukajadi Hotel and Gallery,Santai,,,3482.0,,-6.8856,107.597,399200.0,,,,,Penginapan berjenis Hotel bernama Sukajadi Hotel and Gallery berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Kitchen in some rooms; Airport shuttle; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791961/muterbandung/penginapan/LODGE-01042_main.jpg,https://www.sukajadihotel.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,,,,,,,,Unknown,Unknown
LODGE-01043,Summer Hills Hotel & Villas Bandung,Santai,,,2855.0,,-6.8706,107.5859,266679.0,,,,,Penginapan berjenis Villa bernama Summer Hills Hotel & Villas Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly.,,Villa,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781791975/muterbandung/penginapan/LODGE-01043_main.jpg,https://www.summerhills.co.id/,,,,,,,,,Unknown,Unknown
LODGE-01045,THE V BOUTIQUE HOTEL BANDUNG,Santai,,,31.0,,-6.9296,107.6054,225498.0,,,,,Penginapan berjenis Hotel bernama THE V BOUTIQUE HOTEL BANDUNG berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792033/muterbandung/penginapan/LODGE-01045_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/regol/alun-alun-bandung/reddoorz-near-alun-alun-bandung-3?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01051,The Ethnic Hotel Bandung,Santai,,,260.0,,-6.9098,107.6186,238070.0,,,,,Penginapan berjenis Hotel bernama The Ethnic Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Kid-friendly.,,Hotel,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792065/muterbandung/penginapan/LODGE-01051_main.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sumur-bandung/d-ethnic-hotel?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,,,,,,,Unknown,Unknown
LODGE-01052,The Gaia Hotel Bandung,Santai,,,8376.0,,-6.844,107.6007,1905920.0,,,,,Penginapan berjenis Hotel bernama The Gaia Hotel Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Outdoor pool; Hot tub; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center.,,Hotel,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792079/muterbandung/penginapan/LODGE-01052_main.jpg,http://www.thegaiabandung.com/,,,,,,,,,Unknown,Unknown
LODGE-01053,The Luxton Bandung Hotel,Santai,,,5040.0,,-6.9038,107.6114,607170.0,,,,,Penginapan berjenis Hotel bernama The Luxton Bandung Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Hot tub; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Full-service laundry; Accessible; Business center; Kid-friendly.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792151/muterbandung/penginapan/LODGE-01053_main.jpg,http://theluxton.com/bandung,,,,,,,,,Unknown,Unknown
LODGE-01058,The Trans Luxury Hotel,Santai,,,14047.0,,-6.9271,107.6363,1379000.0,,,,,Penginapan berjenis Hotel bernama The Trans Luxury Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Hot tub; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly.,,Hotel,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792164/muterbandung/penginapan/LODGE-01058_main.jpg,https://transhotelgroup.com/hotel_overview/3,,,,,,,,,Unknown,Unknown
LODGE-01059,Tibera Hotel,Santai,,,1121.0,,-6.9081,107.6262,379601.0,,,,,Penginapan berjenis Hotel bernama Tibera Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly.,,Hotel,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792182/muterbandung/penginapan/LODGE-01059_main.jpg,https://linktr.ee/TIBERAINDONESIA,,,,,,,,,Unknown,Unknown
LODGE-01060,Tulip Guest House,Santai,,,1007.0,,-6.9047,107.5907,298048.0,,,,,Penginapan berjenis Guest_House bernama Tulip Guest House berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Restaurant; Full-service laundry; Accessible; Kid-friendly; Smoke-free property.,,Guest_House,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792202/muterbandung/penginapan/LODGE-01060_main.jpg,http://www.tulip-guesthouse.com/,,,,,,,,,Unknown,Unknown
LODGE-01063,UrbanView Hotel 3m Syariah,Santai,,,109.0,,-6.9398,107.713,159288.0,,,,,Penginapan berjenis Hotel bernama UrbanView Hotel 3m Syariah berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Full-service laundry.,,Hotel,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792214/muterbandung/penginapan/LODGE-01063_main.png,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/panyileukan/panyileukan/urbanview-hotel-3m-syariah?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
LODGE-01064,Urbanview Hotel Bartu Moh Toha Bandung by RedDoorz,Santai,,,33.0,,-6.9446,107.6087,137969.0,,,,,Penginapan berjenis Hotel bernama Urbanview Hotel Bartu Moh Toha Bandung by RedDoorz berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning.,,Hotel,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,,https://res.cloudinary.com/df13xvhyj/image/upload/v1781792224/muterbandung/penginapan/LODGE-01064_main.jpg,https://www.reddoorz.com/en-id/hotel/indonesia/bandung/regol/cigereleng/urbanview-hotel-bartu-moh-toha-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,,,,,,,Unknown,Unknown
