location_id,location_name,gallery_index,source_image_url,media_storage_url,media_public_id,media_upload_status,media_upload_error,match_confidence,matched_title
LOC-102,Terminal Wisata Grafika Cikole,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPuBOMY4j4gHF48VmVWrG84cuj56JPXIDppwTYr5oEXsyIIK7u-CYjQ4P0wEPdkWR5P6qDbunL_8LgwkCftg8OgjqQnlGgBi7R7GAds0Cb4Lld-kYdG0a5wD4spuRvk1GESWRd=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780317/muterbandung/wisata/LOC-102_gallery_01.jpg,muterbandung/wisata/LOC-102_gallery_01,uploaded,,exact,Terminal Wisata Grafika Cikole
LOC-102,Terminal Wisata Grafika Cikole,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzEYt_Nm315ihU1I6t3Q6xGJ5bpxRgRlFMpZIfJuS4Nit260Y9b74Er5NSVmqsFJs980vWd__8h9exVlikX_m-8QtmC7rVOMgkF3u0EfkPen9q6dAAwmcyDkCSKDq2dBqNtKL9x_eWUD57=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780318/muterbandung/wisata/LOC-102_gallery_02.jpg,muterbandung/wisata/LOC-102_gallery_02,uploaded,,exact,Terminal Wisata Grafika Cikole
LOC-102,Terminal Wisata Grafika Cikole,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1KO-IbwQ2NHNnBOz6bDBcZuCJieUiWwsiLM4_gY0aS9TgvPb56WAwnj03BHovnOVaSpoxl5-XLiZicdydfkM972wwlu0i1_yK7GwpRHAwvYg258CnQgbE8BT_-0pf-8_HjkjqDw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780321/muterbandung/wisata/LOC-102_gallery_03.jpg,muterbandung/wisata/LOC-102_gallery_03,uploaded,,exact,Terminal Wisata Grafika Cikole
LOC-102,Terminal Wisata Grafika Cikole,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEQL-yc0W7EwXnZf5vgV21La0J3SHtGfOrIRrOiEUvUh0K7qARxXX0ny73KRzjFtO2L_PPE9ABR6tl0LkWxly2FayAxslhjvX6bEm7CIsrJrYZBwyB2qn2X16vwRS-k_pt-xe1=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780323/muterbandung/wisata/LOC-102_gallery_04.jpg,muterbandung/wisata/LOC-102_gallery_04,uploaded,,exact,Terminal Wisata Grafika Cikole
LOC-103,The Great Asia Africa,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMPO9NQLslSGCdoDvuBAKN0bXibziMFwGOX4g44kTDamlY-aLUVHHUj4K7I6opu-_HCkmtThVN-Qo-i5HFHNBpCWvPU_ANBLOFAIzXf6C0-jGKjLhf01SefBHnZqSIJNQCmQg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780324/muterbandung/wisata/LOC-103_gallery_01.jpg,muterbandung/wisata/LOC-103_gallery_01,uploaded,,exact,The Great Asia Africa
LOC-103,The Great Asia Africa,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFed8sCECTgyrHCw7WxUsqEiHtmRzWzL0_6Mddd9YGH-s2ed5mkkfMuc1hbpoCDnY83_EA49GbIEYW21cAPGiy63S0eOxqDiE6FeN_cIaO5FWLz4JJU89qNVSaNGzghmX1a7IQK=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780326/muterbandung/wisata/LOC-103_gallery_02.jpg,muterbandung/wisata/LOC-103_gallery_02,uploaded,,exact,The Great Asia Africa
LOC-103,The Great Asia Africa,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMQjYJd3MvD1BiSAKBvCdR91i6fsBP7hLPO8PILrcWRKBwEbCdH9qMb66UxJGEy9jld-k53kerDjTnxOCeA6yEdiRlC33OZFd96e2k5WFScmydqpUnw9vzevBA08BHIyKdy80B=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780328/muterbandung/wisata/LOC-103_gallery_03.jpg,muterbandung/wisata/LOC-103_gallery_03,uploaded,,exact,The Great Asia Africa
LOC-103,The Great Asia Africa,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7fWgAOWw_YcJY4fQRgyocmeOIoEkqizl27TJDS6MYf62YN_Uq-mZbCn56d90V7FKqCkuUFk5sUZ1gWba0HOJpunuoIs3wzmtiFdA-ywV4CmLiGvz0JFaJ76CLc-T_viSBdWw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780329/muterbandung/wisata/LOC-103_gallery_04.jpg,muterbandung/wisata/LOC-103_gallery_04,uploaded,,exact,The Great Asia Africa
LOC-104,The Kings Shopping Centre,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY4vY1bsVgO-_p9bk3QtqJivMoB0dPHLMiMrc2ZkKLnXKy5MWujYaSSYESF8l0RvOMe1ugmGRNmDHGK-y2_qf6rvJh3jlsC6-M6SmF6LjF8Sm0iVx2fVErshIQPuKyJJR1zWepNbzueOg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780331/muterbandung/wisata/LOC-104_gallery_01.jpg,muterbandung/wisata/LOC-104_gallery_01,uploaded,,exact,The Kings Shopping Centre
LOC-104,The Kings Shopping Centre,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTIq_cCAxhn8OPvJkjzS-ljK5BpZm9Ia6pnI1YzPcc90VwrRHp2sL9xcSVEK0ti06uOlK3799-uahuN8_gEtMewdP6GLq42XilTGYFzOSqRIruCEfuhEziO16iDuteF1xcqUiPWQ=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780332/muterbandung/wisata/LOC-104_gallery_02.jpg,muterbandung/wisata/LOC-104_gallery_02,uploaded,,exact,The Kings Shopping Centre
LOC-104,The Kings Shopping Centre,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8uRP9rofrl4qeHBWwjGnW9_t6bxEdW8udzfTuUp515mOnLBAo7rLpuhqfZuR--cT3ThKCKKDXHUaQ2FNz5_OTdDuHNYNOzVTo6ciIwXl1pmA2P1QzXZV6eIFqWZiLOyqbDbWF=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780333/muterbandung/wisata/LOC-104_gallery_03.jpg,muterbandung/wisata/LOC-104_gallery_03,uploaded,,exact,The Kings Shopping Centre
LOC-104,The Kings Shopping Centre,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEu-FM0fN0Go9xwVIrl_leY50XDCfbJsCrPRxaFm4ln_HJaDBn6xQV6Gh889OuGFzw-CnPRr1NpFVYG9IjtEHlL3_x7jIQZazYjb15H4zhMM12dRg2H56hVjBoGz7J6ocHQhXLgOed5XpP=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780335/muterbandung/wisata/LOC-104_gallery_04.jpg,muterbandung/wisata/LOC-104_gallery_04,uploaded,,exact,The Kings Shopping Centre
LOC-106,The Nice Park Bandung,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsKv4VmcU5UsPe4Mhqh8Xvg55UqmQSKbUaOFHDS8bLcoQRBIVKX1yUCAr7os-Fg8m35T7ME7yXTPaH5cwCrSBVW_H_3ewpN6dXU0-viYjGNc_KumOOPWkRTm7oNgjVBkFC5ihEiqQnKGzW=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780337/muterbandung/wisata/LOC-106_gallery_01.jpg,muterbandung/wisata/LOC-106_gallery_01,uploaded,,exact,The Nice Park Bandung
LOC-106,The Nice Park Bandung,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8rlY5wOvBNyXD01TdDL0kqvTyPRGmzY-VvvP76dIDF928bts8GrsVs-JP7lKNrO218GSen7XLeAwuSRcObs3MMayEXaT0oDhItk_Rjlu4aVZ2At0qP_fJlPTAABC5Y7OLmY0JUTakllbu=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780339/muterbandung/wisata/LOC-106_gallery_02.jpg,muterbandung/wisata/LOC-106_gallery_02,uploaded,,exact,The Nice Park Bandung
LOC-106,The Nice Park Bandung,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnhJ9n5FboEhfbVPpv3qU2LJ8RdspHOhcb_TzVhvEOBfH9NuDp0ViDSUwxr4Q-N-TYIprTr4BMG3AcDLZTekMnsLKxXnX9U49Cb5KlYjSMkWprm6GTZnoS-kNWb-_LTUQQJUlBYUUijCeS=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780341/muterbandung/wisata/LOC-106_gallery_03.jpg,muterbandung/wisata/LOC-106_gallery_03,uploaded,,exact,The Nice Park Bandung
LOC-106,The Nice Park Bandung,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZdFWfoeflIQMItaLGGCBlPv3KseMq74zUSQHesKaQxcZ28tv6R3tAIoeW4s4ObV6YnYyMwVTFU2ioljUnCgImQwitr0bRI_-xJdVjFNf_g8elVe6NkI6Hb7D23EQAhK2Hr3Hhyw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780342/muterbandung/wisata/LOC-106_gallery_04.jpg,muterbandung/wisata/LOC-106_gallery_04,uploaded,,exact,The Nice Park Bandung
LOC-107,Toga Hill,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQUD591xi2lT8MMCD1eOQU5vCXGmVILhn56Fyjsh613sFCMWDCds51096vk1t2YApqLImjafy5OmS8C4RJEi6MzwwGOJTdl3cj1-hjaoTho9tzTxFvnyMsS6hl_egFg7GBSgr-Wg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780344/muterbandung/wisata/LOC-107_gallery_01.jpg,muterbandung/wisata/LOC-107_gallery_01,uploaded,,exact,TOGA HILL
LOC-107,Toga Hill,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJvW5QcR4rnalnTj9MYiVi53G2MFtbkhkjkuPQ4-Njwv4C1FhVPcdjThAgGpAGXpz6WVs1cK-x-MZy8vbHzXZm_bwX2Uw6SAXdLM_SWvJJfMr9AlSSMwjzfgCXImaknJzqT7DJ=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780345/muterbandung/wisata/LOC-107_gallery_02.jpg,muterbandung/wisata/LOC-107_gallery_02,uploaded,,exact,TOGA HILL
LOC-107,Toga Hill,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsEAqCgiXCO76rzyQ4ADVPFsLFNVEoA4mGnb5hyThRajYYJuPCgHnENJMVRFAvFvYUNxTPghSaRfVnwG4sci3ufk7tuOp4MMJse9etIvCLJD1g0CBDRBqS14LyfYosVIySfYm5=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780347/muterbandung/wisata/LOC-107_gallery_03.jpg,muterbandung/wisata/LOC-107_gallery_03,uploaded,,exact,TOGA HILL
LOC-107,Toga Hill,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRK98neIBaJpJ8o7mMM7r6mRqplfsAgQngyXWjXUuiuIEytqLAfDxUoUibERfUakiU7otE-0l1nauot8-OGJd26Dr87BdQqWHSPQ-KUTzGDoY8kmlvpjgdToGjOqoIOO1l1ctwMw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780348/muterbandung/wisata/LOC-107_gallery_04.jpg,muterbandung/wisata/LOC-107_gallery_04,uploaded,,exact,TOGA HILL
LOC-108,Trans Studio Bandung,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHo1cTe35cDuCBW3006WSPqP0qG2MJzRh93JQOnObWmmC-I2vHopsVDGh3iLy-HmiUgSBXL6v2CVWig-nEMP02n824pPL39yVA-MU0SnXYBj2QsZG4WuBrGn0T873Fa8NDgNvlI=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780350/muterbandung/wisata/LOC-108_gallery_01.jpg,muterbandung/wisata/LOC-108_gallery_01,uploaded,,exact,Trans Studio Bandung
LOC-108,Trans Studio Bandung,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdh8fQV53h3FYJtQRsrdR3HFSd9Q07UQLAqyOZEEpZ8rZh_tbpd2Hu5gb-sfFwFhnfrSnbwfsWFRbBrfEpZkKUWOnl12A09bwIVrweQpylctiWwwy5hWOxO4UJUXajg564TM8=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780352/muterbandung/wisata/LOC-108_gallery_02.jpg,muterbandung/wisata/LOC-108_gallery_02,uploaded,,exact,Trans Studio Bandung
LOC-108,Trans Studio Bandung,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuNb7tpHvy5VKAqupGUzANIaNQu9yQGaORg_LlDPjod22smucxsnQWA-ghPfmVThARlky_TxGYtamrS4ixNVzoHOIFY4irB5RNCCYiq-eJ-jO9dy6Qzwa3mGpmmlIyYm0-1oGMGg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780353/muterbandung/wisata/LOC-108_gallery_03.jpg,muterbandung/wisata/LOC-108_gallery_03,uploaded,,exact,Trans Studio Bandung
LOC-108,Trans Studio Bandung,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEr1e1GWamvHHR1wpwkZQdNYil9LAQW-TGAD8q1mGw4aY4aDleihotvQg_GZPlx34NzS20skE58cjzD5_GBTZQ0eaQg93Gq3kEWiUfwSxyrKnaNi8st2gwWHZbaMS-qhRYM27X=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780355/muterbandung/wisata/LOC-108_gallery_04.jpg,muterbandung/wisata/LOC-108_gallery_04,uploaded,,exact,Trans Studio Bandung
LOC-109,Trans Studio Mall Bandung,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHo1cTe35cDuCBW3006WSPqP0qG2MJzRh93JQOnObWmmC-I2vHopsVDGh3iLy-HmiUgSBXL6v2CVWig-nEMP02n824pPL39yVA-MU0SnXYBj2QsZG4WuBrGn0T873Fa8NDgNvlI=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780356/muterbandung/wisata/LOC-109_gallery_01.jpg,muterbandung/wisata/LOC-109_gallery_01,uploaded,,high_geo_name,Trans Studio Bandung
LOC-109,Trans Studio Mall Bandung,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdh8fQV53h3FYJtQRsrdR3HFSd9Q07UQLAqyOZEEpZ8rZh_tbpd2Hu5gb-sfFwFhnfrSnbwfsWFRbBrfEpZkKUWOnl12A09bwIVrweQpylctiWwwy5hWOxO4UJUXajg564TM8=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780357/muterbandung/wisata/LOC-109_gallery_02.jpg,muterbandung/wisata/LOC-109_gallery_02,uploaded,,high_geo_name,Trans Studio Bandung
LOC-109,Trans Studio Mall Bandung,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuNb7tpHvy5VKAqupGUzANIaNQu9yQGaORg_LlDPjod22smucxsnQWA-ghPfmVThARlky_TxGYtamrS4ixNVzoHOIFY4irB5RNCCYiq-eJ-jO9dy6Qzwa3mGpmmlIyYm0-1oGMGg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780359/muterbandung/wisata/LOC-109_gallery_03.jpg,muterbandung/wisata/LOC-109_gallery_03,uploaded,,high_geo_name,Trans Studio Bandung
LOC-109,Trans Studio Mall Bandung,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEr1e1GWamvHHR1wpwkZQdNYil9LAQW-TGAD8q1mGw4aY4aDleihotvQg_GZPlx34NzS20skE58cjzD5_GBTZQ0eaQg93Gq3kEWiUfwSxyrKnaNi8st2gwWHZbaMS-qhRYM27X=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780360/muterbandung/wisata/LOC-109_gallery_04.jpg,muterbandung/wisata/LOC-109_gallery_04,uploaded,,high_geo_name,Trans Studio Bandung
LOC-110,Upside Down World Bandung,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2_ON7WB1XPEuSlSHFUfWrMSYyvcA2w9KJti8Ls6yw3SvNlsm8KMmolzaUWvno7mgEW-YUB1bvOLRMlSSNr5zc8Dzz6yVeuXkilgNEZwXq7Sy8nZGglxJWObORl1crau9FTkE4=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780362/muterbandung/wisata/LOC-110_gallery_01.jpg,muterbandung/wisata/LOC-110_gallery_01,uploaded,,exact,Upside Down World Bandung
LOC-110,Upside Down World Bandung,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHROHKL5LzfOhTN-Cf-MWgDeVDknkVihrIZdHlUaE7MEWwNm7UDFdOWJ9JfBFMpfOdM3cAeK1PDL_8VxRtQEIla7MFssuNqL7k6QK_HbgPlEM5zYt0Q40tpiu_euZ6jwaFiBFP3w=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780363/muterbandung/wisata/LOC-110_gallery_02.jpg,muterbandung/wisata/LOC-110_gallery_02,uploaded,,exact,Upside Down World Bandung
LOC-110,Upside Down World Bandung,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8xgZnMlOnFbaZ-NyWt7uX5uiqftSAJDgQgDkc0S7BeUiZu3xDl1tqdqu25dWVBXTDzIcXZhNPzTHKJmzVVc0_iMezMlbk0195NLSdZ5YTdaaJzKP_vKDrll_QF5YidkHzt1Bw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780365/muterbandung/wisata/LOC-110_gallery_03.jpg,muterbandung/wisata/LOC-110_gallery_03,uploaded,,exact,Upside Down World Bandung
LOC-110,Upside Down World Bandung,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhTs_6gYNf3PMwBqba1CqtzPoNMwOoX-O_iLewe-bfYuX3TTvl8JJ33JGvkSgkWNGylactKNCWMJ57C5o8aDCxb2PWLgDX8hUsuf3Kbsuyy0D38NVZW9FkcpNtgCAeE9oqvzmo4g=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780366/muterbandung/wisata/LOC-110_gallery_04.jpg,muterbandung/wisata/LOC-110_gallery_04,uploaded,,exact,Upside Down World Bandung
LOC-111,Venus Cimahi,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaYIk66rZszIQnX2poQLX2Nd0WkelPXVBxaZJZgvTEMA-KNXHoIHk7XdxXoIBYz4-QPQO45swrfZsqJw_JoTLgDos6OmW7UdiPRYR5mILfwsEFmJfzW9_zLJa3bvHahmUZIxSg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780367/muterbandung/wisata/LOC-111_gallery_01.jpg,muterbandung/wisata/LOC-111_gallery_01,uploaded,,exact,Venus Cimahi
LOC-111,Venus Cimahi,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ07RSQ9Rg91Kvgwx-2UHTSFto4IiiAhQoQn_ujiZsDRwwuWYx-TI441Zh4gcRcSNuWtqmvni8t7AWkRVqIGYsAkDADa3zWPd7zzw98xhwH8Z7ZT_ybLTXh5hwk5Tz-FfeHIvj=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780369/muterbandung/wisata/LOC-111_gallery_02.jpg,muterbandung/wisata/LOC-111_gallery_02,uploaded,,exact,Venus Cimahi
LOC-111,Venus Cimahi,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFi0dFDU8pQ3J2PFyySBp50_lH-HiAagrn372RjU2XZjpmUg0GWDDZQFsnH7LxjmgT2yWcKI1Z9A10vuAp2mmjkLNFzdhPKVkKTdiY8OIDGDOAWtCtV8paRNjT-hkp94MpBo8tAPw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780370/muterbandung/wisata/LOC-111_gallery_03.jpg,muterbandung/wisata/LOC-111_gallery_03,uploaded,,exact,Venus Cimahi
LOC-111,Venus Cimahi,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuFSm2QBetpCQeMvDjS2yJI0Wd7pI_2FAqKz6L1FXOqUGuqhiTxtoD4kAY9VZOUEffzubDDXs3sZR6c7dXiMqYbQSP49VTbbOd1khUfazVmcmWzjzeiUE9Hvk-1WLDs6GQlQ3Emw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780372/muterbandung/wisata/LOC-111_gallery_04.jpg,muterbandung/wisata/LOC-111_gallery_04,uploaded,,exact,Venus Cimahi
LOC-112,Vihara Satya Budhi,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLehe8CQk0RXAHgwpGIFUIUhQqJL0Vw0t2dNzwOWM5r-i1fCxupRwuUyOMMPykAn0fRYhFbaeWy2A0s--iGzZdJ01jMU1vP3dOk5Y4ZN7zS5jRjFiiuALe6p8d41RuwRB0Yyg-Kw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780374/muterbandung/wisata/LOC-112_gallery_01.jpg,muterbandung/wisata/LOC-112_gallery_01,uploaded,,exact,Vihara Satya Budhi
LOC-112,Vihara Satya Budhi,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwA54_jaJ7tEx00rtITRxg0V1jSbnEOAVMuViCAEBI22KzaKW_34Wxi1Bk6PXU-O5lo7K6GFsg84SBo08q-1dBjJRX3SvJ4dMKSGsemyiLS99C57o2SrXb0bm9y8CZPnxETsk=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780375/muterbandung/wisata/LOC-112_gallery_02.jpg,muterbandung/wisata/LOC-112_gallery_02,uploaded,,exact,Vihara Satya Budhi
LOC-112,Vihara Satya Budhi,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6-l8wMa0vz0II5Pi103spMhVtHF8-JWED2s0UVv7yr3YMMo7r3NvjnngnAt5fie__8dASl1OJB-UGZLtfh0iNFbKGlkCsX6jcdl9kBSl0CZJv8FiqRjrOKjvgD58D1IV8PsP-=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780376/muterbandung/wisata/LOC-112_gallery_03.jpg,muterbandung/wisata/LOC-112_gallery_03,uploaded,,exact,Vihara Satya Budhi
LOC-112,Vihara Satya Budhi,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGa2cieOzFESRWuoQEV46DiPqHVOiXN8NpOj4fuMnrAlCeAuiyXZR4_UwJCtAiOhfds1JYBo1Bz88VkCEm8tG7ur2WELl_tSPjgz9ZOMeVvBfcKSRfkTz0fwwWB4xG6ehVz_wv0KQ=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780378/muterbandung/wisata/LOC-112_gallery_04.jpg,muterbandung/wisata/LOC-112_gallery_04,uploaded,,exact,Vihara Satya Budhi
LOC-113,Wayang Windu Panenjoan,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHm_1ihZ9wweoxN-XEHbNiNjQ9NKeyagxMgR-z1sAclPloeJbn9fJyXkhpqs-pfD8kyrpplQ6z1GhPSFPli9N4EKphFC9Vv4xTDqVkS4Ha9UZlbrmRF507tCE2BABRs0F2GQN7meg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780380/muterbandung/wisata/LOC-113_gallery_01.jpg,muterbandung/wisata/LOC-113_gallery_01,uploaded,,exact,Wayang Windu Panenjoan
LOC-113,Wayang Windu Panenjoan,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJmSK_Hk3Y1EXaENxCvE1hlx7m2PPn6IXML-G9-ABA6MO-BMT-r7dA5TCM3cW7U6D5my9I2osDwhn5ik3hU1iqkz5E1kACJSeTD4E9hLjqlsxdrVlcHMHzk36AbmkW6JRsvK0LWw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780381/muterbandung/wisata/LOC-113_gallery_02.jpg,muterbandung/wisata/LOC-113_gallery_02,uploaded,,exact,Wayang Windu Panenjoan
LOC-113,Wayang Windu Panenjoan,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9aZ2uXOS_E-mfv6X-PxJGWGweHmn00a0g9XaxHFFh5o_y2chuzDkg4ikN-Iq7SPWSU-fbEnXO7-qgTzIVAldxrzhS6meEDA4ZHb1SjBdAKTPZ-Q-4iSBcPWsf00qS-WGCofAb=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780383/muterbandung/wisata/LOC-113_gallery_03.jpg,muterbandung/wisata/LOC-113_gallery_03,uploaded,,exact,Wayang Windu Panenjoan
LOC-113,Wayang Windu Panenjoan,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8Tc0oZ0K2kigCU7cvVjybELqN5N0wmoSM3VsBfz-jwb9umKaMdKksmVw15DM2CDXHYhLQHi0fv9osCQb-yPjDQcukisYPmsx0Z2gWZUW4aLYeTgm6s-rz8LDVkg_1H1VZBtG7RPpOcfs=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780385/muterbandung/wisata/LOC-113_gallery_04.jpg,muterbandung/wisata/LOC-113_gallery_04,uploaded,,exact,Wayang Windu Panenjoan
LOC-114,Wisata Air Gajah Depa,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvK7O0z0R-mxa07gfHFeGz4hV_a1h-SmeI1JeaSxNJfbuht_sLe31YRCBmoE7EaRFzEV37hs2hn7Q1i3fKfMK6Ot7EKeOI6f5HBmHIGf8LntJv93RjwomvApuC5NUxg6_y0Ws=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780386/muterbandung/wisata/LOC-114_gallery_01.jpg,muterbandung/wisata/LOC-114_gallery_01,uploaded,,exact,Wisata Air GAJAH DEPA
LOC-114,Wisata Air Gajah Depa,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIjxpeSZeaQ3Y-TWUZQS9-ICfW2juZnL7betTrpmHbiraqRIX9_3jqZrC17IIxT0lkA593T_6eqL4FGrND5B24prX1PLjjYzv8JGD-uq8dPntibAeawKtzuD4k0D16bBXHjEIK=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780389/muterbandung/wisata/LOC-114_gallery_02.jpg,muterbandung/wisata/LOC-114_gallery_02,uploaded,,exact,Wisata Air GAJAH DEPA
LOC-114,Wisata Air Gajah Depa,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNxQ8iTpMuBpphx3zgR78bo8GRJjW-9SdxWpPjmm51ndHCp4TOJjBFhyEeBhhpb7W_BPikAfUj7yhJKV4gVWYh-H8GgW3AFZfC16K1jxT8lmy3IoHT1JeT8Xkg0wQ9DIQa0_lS=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781780390/muterbandung/wisata/LOC-114_gallery_03.jpg,muterbandung/wisata/LOC-114_gallery_03,uploaded,,exact,Wisata Air GAJAH DEPA
