penginapan_id,name,property_type,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,amenities,primary_image_url,link,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,refined_detail_listing_group,refined_detail_listing_action,refined_price_status,refined_price_action,refined_low_quality_status,refined_low_quality_action,attention_level,attention_reasons,same_name_count_in_dataset,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,manual_decision,manual_note
LODGE-00963,Moment Villa - Three-Bedroom Villa,villa,-6.8435,107.6386,kota_bandung,4.5,3.0,3990935.0,Rp 3.990.935,Cocok untuk anak; Ranjang bayi; Elevator; Gym; Papan setrika; Dapur; Pemanggang luar ruang; Kolam renang luar; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/705216833.jpg?k=524a639820d0593b004f0d9632ebaa58a104842a433be07df6c626436e9cbccc&o=&a=1538557,https://www.bluepillow.com/search/5d27f357e24da43a581ba372?dest=bkng&cat=Villa&lat=-6.84348&lng=107.63856&language=en,1.0,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,low,looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00964,Morning Glory Mountain View Villa 4 bedrooms with a private swimming pool - Four-Bedroom Villa with Private Pool,villa,-6.8622,107.651,kota_bandung,1.95,7.0,7155047.0,Rp 7.155.047,Ber-AC; Ranjang bayi; Elevator; Gym; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/456302229.jpg?k=c22fb7732fd68223270d60a96ff305fa13cddd8a16c88f8248f324f9d1d02af5&o=&a=1538557,https://www.bluepillow.com/search/59437dde7c00cb0e642fe1ad?dest=bkng&cat=Villa&lat=-6.8622&lng=107.65102&language=en,1.0,high,0,,Belum tersedia,missing_review_confidence,6,8,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,low,looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00976,Perfect Stay Apartement The Suites Metro Bandung By Sultan Property,apartment,-6.9381,107.6594,kota_bandung,2.85,16.0,271744.0,Rp 271.744,Elevator; Dapur; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zh4CSuyYY7lc5EDi2Hb1i0DHpt1L8JpCJvDz8CIX7rqu0CwAR5YXAJG3ePTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sWYhZZ2bLtSQWP41C4PdruZMqfo8yAGlOIznTD4R8rfKDqwRbxV_L46cgSN_A210aZtZC-Wkf3-HxtZpcMGaA3uWi_buUSFh17tBoi_qAVkx6ABdWADWmY_Ujac95Rz1YxhE5RSBmNx-XXgM6mHjbzpH7dBJ7K020Uf-5Hk3CBcXpBvbfo2dq8UIGkeHh6Rkr4AuIa27QLC4khTRioDQrIhtlpA7WUgoKulLFshVXwADlo5V1ILw7ws5t4tqumFIhAHDYhsaek0Tg1wLRyR2x7vGBt3cwmWoVKzY5sYpcN1Y,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D100300551%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,1.0,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00984,RedDoorz Apartment @ Jarrdin Cihampelas,apartment,-6.8922,107.6052,kota_bandung,2.6,66.0,167929.0,Rp 167.929,Free Wi-Fi; Parking; Outdoor pool; Air conditioning; Kitchen in some rooms; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhWGPChoS0nti1JvVgFvRv15ugZB0HNLjPzPyu33gbN1ASAgAi3jB2eNlFSO1h3nhWw0HcNynVMPDIUtjkWZbVjlLiyGFRBOubJQHZ5_cjGxfLP9eVV71mnJ7q4O85gpUfu2Vu=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cihampelas/cipaganti/reddoorz-apartment-jarrdin-cihampelas?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,1.0,high,25,0.2538705452650669,Positif,high_review_confidence,2,4,low_capacity_confidence,,,,,,,low,property_type_maybe_needs_review|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01014,RedDoorz near Trans Studio Bandung 3,apartment,-6.9303,107.6394,kota_bandung,2.9,11.0,146650.0,Rp 146.650,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3onyECZ2cAiK4iWkfIhHWVqTeinIrSr71GOX15gKBsZQ5qnyHa89lV-V4e8EpnffwHwFAyG681rvdrIdGb-vBpp3K1o7Ydsx_mWg3ALeS1ZLHaSXfBHtKAjieend5kB030yiV=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/gatot-subroto/reddoorz-near-trans-studio-bandung-3?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,1.0,high,41,0.3733164818488801,Positif,high_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01016,RedLiving Apartemen Tamansari Panoramic - Anwar Rental,apartment,-6.9374,107.6816,kota_bandung,2.5,13.0,151809.0,Rp 151.809,Free Wi-Fi; Free parking; Pool; Air conditioning,https://cdn.worldota.net/t/1024x768/content/97/db/97db5701003d2cd318d3c715e04d46d5d8d09512.JPEG,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/arcamanik/cisaranten-kulon/redliving-apartemen-tamansari-panoramic-anwar-rental?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,1.0,high,11,0.4783428459883366,Positif,medium_review_confidence,2,4,low_capacity_confidence,,,,,,,low,property_type_maybe_needs_review|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01017,RedLiving Apartemen Tamansari Panoramic - Santuy Agency,apartment,-6.9372,107.6815,kota_bandung,3.3,15.0,166810.0,Rp 166.810,Free Wi-Fi; Free parking; Pool; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYRc7uCGG9TZL5wuI_crWnYQefy0v5Tnze4GBuT4fOC58HeK_tcmtMZgx66xapJesGgy0ZQ2sdHkoyO62G23iy2gfGdqspMrbCKDHmd_x9pemtkyzorzeBZQbOljOkI5-IvWs=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/arcamanik/apartment-tamansari-panoramic-lobby-p1-9-santuy-agency-redpartner?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,1.0,high,7,0.4933473850359443,Positif,medium_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01018,Reddoorz Near Trans Studio Mall 2,apartment,-6.9314,107.6243,kota_bandung,4.2,403.0,171919.0,Rp 171.919,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGVZ-ep9cQNXXxD9rond2A01x5BHk0jJ1gJKmCgvSBPkj_QzNa2Q8oPeiREIslfCwlDjGmQV9ngJvCdW5kfPBsiKTMUBX-grVzErdmO-LL1RLNlNKJqr7bR4PXPojBn9Q43JsskA=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lengkong/lingkar-selatan/reddoorz-near-trans-studio-mall-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01041,Strategic and Comfy Studio at Skyland City Jatinangor Apartment By Travelio,apartment,-6.9327,107.7797,kota_bandung,3.5,2.0,435411.0,Rp 435.411,Ber-AC; Elevator; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxWusrnFRuIXt5Fv9SDoaTyZWEDIa5UXWhbGqlE1D6P1go0JXDcBf_e7ecvZFpYQtrfOP5-EDXlyr3FzEv5wyH8ZzUQe5CdZAL26xZGWq0A==.jpg,https://www.booking.com/hotel/id/strategic-and-comfy-studio-at-skyland-city-jatinangor-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256528&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256528_grp-0_gendate-20260524,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01057,The Suites Metro Apartment - King Property,apartment,-6.938,107.6592,kota_bandung,3.0,2.0,207196.0,Rp 207.196,Ber-AC; Elevator; Dapur; Kompor; TV Kabel; Wi-Fi gratis,https://media.vrbo.com/lodging/31000000/30660000/30659800/30659785/d90a8044.jpg,https://www.vrbo.com/pdp/lo/30659785?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,,,,,,,ok,,2,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01084,Yama Onsen Villa - Villa,villa,-6.8759,107.6236,kota_bandung,3.5,1.0,5114288.0,Rp 5.114.288,Ber-AC; Jemputan bandara; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Penghangat; Kolam renang di dalam ruangan; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/514049987.jpg,https://www.bluepillow.com/search/65ca01aa671b07d23c69f0d7?dest=bkng&cat=Villa&lat=-6.87586&lng=107.62358&language=en,1.0,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01096,1 Bed Studio in Beverly Dago Apartment,apartment,-6.8833,107.6094,kota_bandung,4.5,1.0,407468.0,Rp 407.468,Ber-AC; Dapur; Microwave; Kompor; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzGwGBg5rHeG4VFPTrScAttN6cvyGZ56xpWnYEYREOiOQU7yDBiM-rIxVS2dXxaFuP2LBbrhsMH_gzqNTMvbyUjCXznfhVZLWBZzFC9QJnA==.jpg,https://www.booking.com/hotel/id/1-bed-studio-in-beverly-dago-apartment.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-10656730&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-10656730_grp-2_gendate-20260524,0.95,high,21,0.4649983411044248,Positif,high_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01097,1BR Parahyangan Residences W Pool,apartment,-6.877,107.6032,kota_bandung,4.4,19.0,276136.0,Rp 276.136,Ber-AC; Penghangat; Papan setrika; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzD7n-_JOfeYB5nHQMXNVwqfErajnYmu9UuvqTFDxZZ7AImyqkdYSm3va08sDR3vk2o_D6Btm1RLO9_gkCp6AjnxYA1OxQciU7VK-Hx1Sug==.jpg,https://www.booking.com/hotel/id/1br-parahyangan-residences-w-pool.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13929271&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13929271_grp-3_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01099,2 Bedroom at The Jarrdin Cihampelas By Azhimah Property Management,apartment,-6.8921,107.6052,kota_bandung,2.0,3.0,368182.0,Rp 368.182,Ber-AC; Kompor; Boleh bawa hewan peliharaan; TV Kabel; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxRcl3ZQNF8zu7laws5HDP7m1Yo3HdmqNhvEzj8mst0bpk7mS9mY_aGVIMtVugekAxcSAAAeqcSoEjH9521K7R6IIDrL7CbDHzU46G_Ymhw==.jpg,https://www.booking.com/hotel/id/the-jarrdin-cihampelas-by-azhimah-property-management.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13383651&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13383651_grp-3_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,,,,,,,ok,,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01100,2BR Apartement Sudirman Bandung,apartment,-6.9179,107.581,kota_bandung,4.15,18.0,511204.0,Rp 511.204,Ber-AC; Elevator; Dapur; Kompor; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDl0ID6LQtKxRWKPjSKLRXidzIx3GAbYH6HHmm8sWcqnC10shrEENASTGZ1WslKjNqgkUX3LQMLM5iPwaIX6UN_7VRtDmh-bWt-yfIfLyA==.jpg,https://www.booking.com/hotel/id/2br-apartement-sudirman-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-11311436&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-11311436_grp-0_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01101,"2BR+, Apartement Sudirman Bandung - Two-Bedroom Apartment",apartment,-6.9178,107.5813,kota_bandung,5.0,1.0,560963.0,Rp 560.963,Ber-AC; Cocok untuk anak; Kolam renang di dalam ruangan; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/533647474.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2cjQQEESnMHV1BVXlkEEggLDxZgEFcW?lat=-6.91781&lng=107.58131&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01102,APARTEMEN MURAH DAN UNIK - Two-Bedroom Apartment,apartment,-6.9238,107.6184,kota_bandung,2.1,6.0,554366.0,Rp 554.366,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Perapian; Kolam renang di dalam ruangan; Papan setrika; Dapur; Kolam renang luar; Kompor; Teras; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/328750099.jpg?k=3fb67e81f3abf72060d01c4a31bc57f7ccc567bc0e44707cb502b6243984ac3d&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2pyFlRcTXtSXlJUCA1QEVENWRc1QwAT?lat=-6.92382&lng=107.61843&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01106,Apartemen grand setiabudi bdg,apartment,-6.8746,107.5972,kota_bandung,4.3,5.0,471273.0,Rp 471.273,Ber-AC; Papan setrika; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzNy1fSt3Qx8-zPwgRKjM34VAGNGnX3oD0C_mzXngHllUQweFhzYSOA4XJ_Ratz1PI5Ke2EoB0Z5l3V_GpsSX7Y27m7Z2-uU1HsPBmtr9nw==.jpg,https://www.booking.com/hotel/id/apartemen-grand-setiabudi-bdg.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13883056&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13883056_grp-0_gendate-20260524,0.95,high,19,0.5337200058170458,Positif,high_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01107,Apartement The Suites Metro By Metro Suite Property,apartment,-6.9381,107.6594,kota_bandung,3.7,98.0,211200.0,Rp 211.200,Free Wi-Fi; Free parking; Pool; Air conditioning; Kitchen,https://cdn.worldota.net/t/1024x768/content/6d/e0/6de017d94e13deccc2cc8259a2488fdb904eb44b.jpeg,https://thesuitesmetro.sewascale.com/,0.95,high,47,0.3596239589543991,Positif,high_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01108,Apt Pinewood 2BR with Pool n Wi-Fi by 2ndHome,apartment,-6.9363,107.7722,kota_bandung,3.45,12.0,429375.0,Rp 429.375,Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDEJGMC50eeyHoKXoPbIEJscpSBYyGLD0mLviLTUAd-suDjOemZkKnT103GmwO_TYwdTmRmj0njPAmlMyPBHOcD7ZgmXtkqjkOPMMq-nmA==.jpg,https://www.booking.com/hotel/id/apt-pinewood-2br-with-pool-n-wi-fi-by-2ndhome.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12801286&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12801286_grp-2_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01115,COZY 2BR Pinewood Apt Jatinagor with Wi-Fi n Pool by 2ndHome,apartment,-6.9349,107.7717,kota_bandung,3.4,12.0,454375.0,Rp 454.375,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzGHRr7YcdMNrqvPIPM__UL_FRKxEz-HAJJrmPlS3ytbtlDBy5U8xA1z1rEY9WrTOgLJzxdfqShTLf2IROO717IV5_9RWJdc5T-Za3J6rjA==.jpg,https://www.booking.com/hotel/id/cozy-2br-pinewood-apt-jatinagor-with-wi-fi-n-pool-by-2ndhome.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12944896&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12944896_grp-0_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01117,Cheap 3Bed Grand Asia Afrika Apartment,apartment,-6.9238,107.6183,kota_bandung,3.9,4.0,450000.0,Rp 450.000,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzCDiiAOSuAxgSV699kXaB2BO5kHOwrFh9MbEaY9Q4sXsFSx3Wu1Xg2ZdPsnJk9UuEhv2aBYji5orm48Ut1Uj2U5SzoYfjUA7wTyxSaV-eA==.jpg,https://www.booking.com/hotel/id/cheap-3bed-grand-asia-afrika-apartment.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15549287&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15549287_grp-3_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,5,6,high_capacity_confidence,,,,,,,ok,,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01119,Collection O Riau Near Trans Studio Bandung Formerly Asteria Hotel,apartment,-6.9281,107.6214,kota_bandung,3.8,377.0,245281.0,Rp 245.281,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVRw0iFuuModKdSnQ3mIfFVM8_cNw18wqHhVy_SjnHOo8wyegnbrQrjOpNWxw0Xu3iB7X-Om6zVGYFdYTIZA4MqUmT0q06g6ftYIxvGAnEymAmv6BfqP91G6PoEj--K-XoqwCX=s10000,https://www.oyorooms.com/ID/115194/,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01120,Comfort Studio Room at Mekarwangi Square Cibaduyut Apartment By Travelio,apartment,-6.956,107.593,kota_bandung,5.0,1.0,492089.0,Rp 492.089,Ber-AC; Elevator; Gym; Dapur; Microwave; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzN0kcwvgvxJLDsjslG2ykI-EwjcJRMESm3IK5vAmNeUJcIyCR6XHEocJGlOKh8m1IP_GQmcbDjB2i4_YfvYvELjE_zQ6drm6McOTHsnpQw==.jpg,https://www.booking.com/hotel/id/comfort-studio-room-at-mekarwangi-square-cibaduyut-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12256325&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12256325_grp-1_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01122,Cozy 2BR Sudirman Suites Apartment,apartment,-6.918,107.5808,kota_bandung,4.0,2.0,495000.0,Rp 495.000,Ber-AC; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzIwTqLGI8sxU18V6ieuHcplfNGIzsldHfMtvQVx2qqOOwjTWjcfCL5wiWMNmLBteZRJLpzHOvmBIs2tLqG2YwE9lPOq9tMXtOd4NXylhhQ==.jpg,https://www.booking.com/hotel/id/2-br-sudirman-suites-apartment.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-10876957&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-10876957_grp-1_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01123,Cozy 2BR Tamansari Panoramic Apartment By Travelio,apartment,-6.9364,107.6846,kota_bandung,2.25,2.0,584160.0,Rp 584.160,Ber-AC; Elevator; Gym; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzAJJv-StHZk8Sj8GyHgpeyPP4NLcyABkE5S9iP_LawOrGkhRjib6eMV3EYuO256baISOoGsjz8JkVdH5R-0Br59CvVG6oxgrkchbTCJMEA==.jpg,https://www.booking.com/hotel/id/cozy-2br-tamansari-panoramic-apartment-by-travelio-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-5495951&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-5495951_grp-3_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
