penginapan_id,name,property_type,property_type_final,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,listing_policy_status,listing_policy_action,manual_decision,manual_note,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1
LODGE-00910,Grand Arjuna Hotel Bandung,hotel,hotel,-6.8672,107.6063,kota_bandung,4.1,3571.0,476272.0,Rp 476.272,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00911,Grand Cordela Hotel Bandung,hotel,hotel,-6.9368,107.6879,kota_bandung,4.5,6969.0,602640.0,Rp 602.640,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00912,Grand Dafam Braga Bandung,hotel,hotel,-6.9168,107.609,kota_bandung,4.8,4516.0,641632.0,Rp 641.632,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00913,Grand Hotel Preanger,hotel,hotel,-6.921,107.6119,kota_bandung,4.5,7805.0,579606.0,Rp 579.606,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00914,Grand Kembar Hotel,hotel,hotel,-6.9451,107.6085,kota_bandung,4.0,533.0,147459.0,Rp 147.459,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00915,Grand Pacific Hotel,hotel,hotel,-6.9088,107.5979,kota_bandung,4.4,2978.0,334688.0,Rp 334.688,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00916,Grand Pasundan Convention Hotel,hotel,hotel,-6.9367,107.5935,kota_bandung,4.4,8314.0,318083.0,Rp 318.083,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00917,Grand Tjokro Premiere Bandung,hotel,hotel,-6.8863,107.6038,kota_bandung,4.5,16674.0,682049.0,Rp 682.049,1.0,high,16,0.5547421127037103,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00920,Gumilang Regency Hotel,hotel,hotel,-6.8459,107.5993,kota_bandung,4.4,6208.0,349989.0,Rp 349.989,1.0,high,16,0.6075958420291822,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00921,HARRIS Ciumbuleuit Bandung,hotel,hotel,-6.8807,107.6041,kota_bandung,4.5,7862.0,612852.0,Rp 612.852,1.0,high,17,0.6508121280604114,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00922,HARRIS Hotel & Conventions Festival Citylink Bandung,hotel,hotel,-6.9296,107.5866,kota_bandung,4.6,9522.0,600000.0,Rp 600.000,1.0,high,14,0.6493866243374586,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00923,HOTEL LOCUS ROOMS,hotel,hotel,-6.9557,107.6286,kota_bandung,4.3,409.0,274701.0,Rp 274.701,1.0,high,17,0.6628922145482304,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00924,Hay Bandung,hotel,hotel,-6.9033,107.6132,kota_bandung,4.3,1783.0,593549.0,Rp 593.549,1.0,high,18,0.6463352014830541,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00925,Hemangini Hotel,hotel,hotel,-6.8806,107.5993,kota_bandung,4.4,3345.0,488652.0,Rp 488.652,1.0,high,19,0.6682274386859381,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00926,Holiday Inn Bandung Pasteur,hotel,hotel,-6.8961,107.5906,kota_bandung,4.8,23908.0,1014561.0,Rp 1.014.561,1.0,high,22,0.6916212409338526,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00927,Hotel Aston Tropicana Bandung,hotel,hotel,-6.8962,107.6036,kota_bandung,4.8,25365.0,756448.0,Rp 756.448,1.0,high,21,0.6331684528038269,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00928,Hotel Bumi Asih Gedung Sate Bandung,hotel,hotel,-6.9033,107.6167,kota_bandung,4.3,904.0,358906.0,Rp 358.906,1.0,high,17,0.58529829902148,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00929,Hotel Crowne Plaza Bandung,hotel,hotel,-6.917,107.6121,kota_bandung,4.8,22366.0,1274240.0,Rp 1.274.240,1.0,high,28,0.7119595708268721,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00930,Hotel Dafam RIO Bandung,hotel,hotel,-6.9142,107.6291,kota_bandung,4.6,2202.0,348599.0,Rp 348.599,1.0,high,25,0.6718103309503682,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00931,Hotel Ersada Braga,hotel,hotel,-6.9185,107.6122,kota_bandung,3.8,316.0,219394.0,Rp 219.394,1.0,high,25,0.3721812911816181,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00932,Hotel Frances Cipaganti,hotel,hotel,-6.8869,107.6023,kota_bandung,4.2,131.0,850000.0,Rp 850.000,1.0,high,22,0.3959318396542771,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00933,Hotel Grand Tebu,hotel,hotel,-6.913,107.6293,kota_bandung,4.5,5385.0,621408.0,Rp 621.408,1.0,high,18,0.6868054248309221,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00934,Hotel Kumala Bandung,hotel,hotel,-6.9223,107.614,kota_bandung,4.2,918.0,253694.0,Rp 253.694,1.0,high,19,0.5268029778478818,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00935,Hotel Montameri,hotel,hotel,-6.9302,107.6265,kota_bandung,3.7,602.0,257061.0,Rp 257.061,1.0,high,19,0.3794262604869646,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00936,Hotel Rumah Tawa Syariah,hotel,hotel,-6.917,107.6149,kota_bandung,4.4,356.0,245112.0,Rp 245.112,1.0,high,15,0.6174172055574737,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00937,Hotel Sabang,hotel,hotel,-6.9095,107.6239,kota_bandung,4.4,744.0,138369.0,Rp 138.369,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00938,Hotel Santika Pasir Koja,hotel,hotel,-6.9329,107.5905,kota_bandung,4.7,2390.0,652795.0,Rp 652.795,1.0,high,24,0.703467652724124,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00939,Hotel Santika Pasirkaliki - Bandung,hotel,hotel,-6.9102,107.598,kota_bandung,4.7,826.0,881984.0,Rp 881.984,1.0,high,24,0.6924905325752423,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00940,Hotel Savoy Homann Bandung,hotel,hotel,-6.922,107.6104,kota_bandung,4.6,10318.0,558746.0,Rp 558.746,1.0,high,24,0.6528122710558102,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00941,Hotel Sebelas @ Jalan Palasari Mitra RedDoorz,hotel,hotel,-6.9305,107.6223,kota_bandung,3.9,184.0,98113.0,Rp 98.113,1.0,high,14,0.4751978461443203,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00942,Hotel Yehezkiel Surapati Mitra RedDoorz,hotel,hotel,-6.8979,107.6324,kota_bandung,4.2,1549.0,174678.0,Rp 174.678,1.0,high,20,0.6048723861666822,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00943,House Sangkuriang Bandung,hotel,hotel,-6.8846,107.6115,kota_bandung,4.5,2594.0,481936.0,Rp 481.936,1.0,high,24,0.7039152079412243,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00944,I SLEEP HOTEL BANDUNG,hotel,hotel,-6.8867,107.6042,kota_bandung,4.0,313.0,250713.0,Rp 250.713,1.0,high,27,0.2205116608312918,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00945,Image Hotel & Resto,hotel,hotel,-6.9311,107.6127,kota_bandung,3.6,656.0,116258.0,Rp 116.258,1.0,high,18,0.3376886748094658,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00946,Indies Style Hotel Bandung,hotel,hotel,-6.9158,107.601,kota_bandung,4.1,2373.0,351504.0,Rp 351.504,1.0,high,22,0.5845877077674922,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00947,Janévalla Bandung,hotel,hotel,-6.9095,107.6115,kota_bandung,4.6,5706.0,784320.0,Rp 784.320,1.0,high,24,0.6500384709754087,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00948,Kedaton Hotel Bandung,hotel,hotel,-6.9155,107.6078,kota_bandung,4.3,3269.0,390240.0,Rp 390.240,1.0,high,16,0.6348019417692731,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00949,Kimaya Braga Bandung by HARRIS,hotel,hotel,-6.9207,107.6104,kota_bandung,4.5,6729.0,607050.0,Rp 607.050,1.0,high,21,0.6437952625816925,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00950,Kollektiv,hotel,hotel,-6.878,107.5868,kota_bandung,4.7,1486.0,740775.0,Rp 740.775,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00952,La Asiana Express ( Formerly dbest express ),hotel,hotel,-6.9455,107.6087,kota_bandung,4.3,981.0,216932.0,Rp 216.932,1.0,high,25,0.5013682487597746,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00954,MOXY Bandung,hotel,hotel,-6.9004,107.612,kota_bandung,4.5,4258.0,827547.0,Rp 827.547,1.0,high,14,0.6438038525368533,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00955,Malaka Hotel,hotel,hotel,-6.9273,107.623,kota_bandung,4.4,4127.0,432613.0,Rp 432.613,1.0,high,20,0.656392143728194,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00956,Manta Living Bandung RedPartner,hotel,hotel,-6.864,107.5878,kota_bandung,4.9,43.0,216399.0,Rp 216.399,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00957,Marciella Hotel,hotel,hotel,-6.8813,107.5956,kota_bandung,4.3,747.0,228680.0,Rp 228.680,1.0,high,18,0.6041356004164751,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00958,Meize City Center Hotel Bandung,hotel,hotel,-6.9148,107.6178,kota_bandung,4.2,3756.0,232517.0,Rp 232.517,1.0,high,19,0.6560222477058183,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00959,Mercure Bandung City Centre,hotel,hotel,-6.9238,107.6114,kota_bandung,4.5,8762.0,870866.0,Rp 870.866,1.0,high,22,0.6766342036419439,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00960,Mine Home Hotel by sovia,hotel,hotel,-6.9119,107.6022,kota_bandung,4.3,676.0,289774.0,Rp 289.774,1.0,high,44,0.6556308814341705,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00961,Mogens Guest House,guest_house,guest_house,-6.912,107.6063,kota_bandung,4.6,699.0,342246.0,Rp 342.246,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00966,Noor Hotel,hotel,hotel,-6.907,107.6192,kota_bandung,4.6,2145.0,838057.0,Rp 838.057,1.0,high,24,0.668465939504161,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00967,Novotel Bandung,hotel,hotel,-6.9049,107.6041,kota_bandung,4.6,10117.0,1101376.0,Rp 1.101.376,1.0,high,13,0.6543966242664836,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00968,OYO 196 Horizone Residence,hotel,hotel,-6.887,107.585,kota_bandung,3.9,363.0,151123.0,Rp 151.123,1.0,high,22,0.4590806333978006,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00969,OYO 2625 Pondok Penginapan Patradisa,hotel,hotel,-6.9247,107.6288,kota_bandung,2.9,105.0,166416.0,Rp 166.416,1.0,high,21,0.2431098032621347,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00973,POP! Hotel Festival Citylink Bandung,hotel,hotel,-6.9295,107.5862,kota_bandung,4.3,5170.0,350000.0,Rp 350.000,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00974,PRIME PARK Hotel Bandung - PP Hospitality - PT PP Properti Tbk,hotel,hotel,-6.8989,107.6417,kota_bandung,4.5,4966.0,507114.0,Rp 507.114,1.0,high,18,0.6748321400024028,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
