review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,audit_recommendation,audit_reason,decision_group,decision_status,decision_reason
PHREV-20260605-1178,LODGE-00166,Mizu Haven KBP- Japandi Villa Style,villa,-6.8458,107.4736,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,True,check_name_match_first,"Mizu Haven KBP- Japandi Villa Style -6.8458,107.4736",https://www.google.com/maps/search/?api=1&query=Mizu%20Haven%20KBP-%20Japandi%20Villa%20Style%20-6.8458%2C107.4736,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00301,Liorasuite Japandi house with Jacuzzi in KBP,vacation_rental,3.2919,0.3934,0.2857,0.277,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-0471,LODGE-01330,Villa DagoResor Kanata 7BR 45peop Private Infinity Pool & Roof Garden,villa,-6.8668,107.6305,4.5,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Villa DagoResor Kanata 7BR 45peop Private Infinity Pool & Roof Garden -6.8668,107.6305",https://www.google.com/maps/search/?api=1&query=Villa%20DagoResor%20Kanata%207BR%2045peop%20Private%20Infinity%20Pool%20%26%20Roof%20Garden%20-6.8668%2C107.6305,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,villa,0.6877,0.2979,0.0833,0.2632,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-0627,LODGE-01254,Green Forest Plantation View 6BR with Infinity Pool,vacation_rental,-6.8632,107.6515,3.8222,9,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Green Forest Plantation View 6BR with Infinity Pool -6.8632,107.6515",https://www.google.com/maps/search/?api=1&query=Green%20Forest%20Plantation%20View%206BR%20with%20Infinity%20Pool%20-6.8632%2C107.6515,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,LODGE-00638,Green Hill Park Ciwidey,vacation_rental,41.9429,0.4364,0.1429,0.2464,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-1078,LODGE-00472,Fanni tour komodo - Double Room,vacation_rental,-7.0909,107.6689,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Fanni tour komodo - Double Room -7.0909,107.6689",https://www.google.com/maps/search/?api=1&query=Fanni%20tour%20komodo%20-%20Double%20Room%20-7.0909%2C107.6689,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-0608,LODGE-00965,No303 - Economy Double Room,vacation_rental,-6.9286,107.6379,4.75,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"No303 - Economy Double Room -6.9286,107.6379",https://www.google.com/maps/search/?api=1&query=No303%20-%20Economy%20Double%20Room%20-6.9286%2C107.6379,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-1156,LODGE-00363,Lioravilla15 - Villa,villa,-6.8744,107.472,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Lioravilla15 - Villa -6.8744,107.472",https://www.google.com/maps/search/?api=1&query=Lioravilla15%20-%20Villa%20-6.8744%2C107.472,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-0488,LODGE-00962,Moment Villa - Deluxe Villa,villa,-6.8435,107.6386,4.5,3,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Moment Villa - Deluxe Villa -6.8435,107.6386",https://www.google.com/maps/search/?api=1&query=Moment%20Villa%20-%20Deluxe%20Villa%20-6.8435%2C107.6386,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-0490,LODGE-01152,Moment Villa - Villa with Private Pool,villa,-6.8435,107.6386,4.5,3,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Moment Villa - Villa with Private Pool -6.8435,107.6386",https://www.google.com/maps/search/?api=1&query=Moment%20Villa%20-%20Villa%20with%20Private%20Pool%20-6.8435%2C107.6386,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-0493,LODGE-01167,Prananto's Villa - Villa,villa,-6.825,107.644,3.65,3,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Prananto's Villa - Villa -6.825,107.644",https://www.google.com/maps/search/?api=1&query=Prananto%27s%20Villa%20-%20Villa%20-6.825%2C107.644,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-1416,LODGE-00850,Villa DENDON - Villa,villa,-6.7127,107.5321,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Villa DENDON - Villa -6.7127,107.5321",https://www.google.com/maps/search/?api=1&query=Villa%20DENDON%20-%20Villa%20-6.7127%2C107.5321,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-1437,LODGE-00386,Villa Madasaeda by GroRental - Villa,villa,-6.8253,107.5414,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Villa Madasaeda by GroRental - Villa -6.8253,107.5414",https://www.google.com/maps/search/?api=1&query=Villa%20Madasaeda%20by%20GroRental%20-%20Villa%20-6.8253%2C107.5414,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
PHREV-20260605-0409,LODGE-00249,Villa Tropica - 4BDR House near Whoosh by Casa99 KBP,villa,-6.8745,107.473,5,1,low_review_confidence,low_review_confidence,0.7,False,0,True,check_name_match_first,"Villa Tropica - 4BDR House near Whoosh by Casa99 KBP -6.8745,107.473",https://www.google.com/maps/search/?api=1&query=Villa%20Tropica%20-%204BDR%20House%20near%20Whoosh%20by%20Casa99%20KBP%20-6.8745%2C107.473,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,,,,,,0.0,0.0,0.0,candidate_standalone_or_unclear,Belum ada kandidat parent yang cukup kuat dari data saat ini.,held_low_priority,soft_remove_from_main_flow,Belum ada kandidat parent kuat; ditahan agar tidak memperbesar scraping.
