penginapan_id,name,property_type,property_type_final,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,listing_policy_status,listing_policy_action,manual_decision,manual_note,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1
LODGE-00534,Farmstay Manangel - Two-Bedroom Chalet,apartment,apartment,-6.7864,107.1331,kbb_tengah_barat,5.0,8.0,,,0.85,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-00539,Princess Villa - Villa,villa,villa,-7.0791,107.4549,kbb_tengah_barat,,,1611412.0,Rp 1.611.412,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00540,Princess Villa - Villa,villa,villa,-7.0791,107.4549,kbb_tengah_barat,,,1612584.0,Rp 1.612.584,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00552,Villa Sakinah Ciwidey - Villa,villa,villa,-7.1143,107.4458,kbb_tengah_barat,,,1836955.0,Rp 1.836.955,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00553,Villa Syariah Ciwidey Bandung Arreneuz View Kebun - Three-Bedroom Villa,villa,villa,-7.1062,107.4262,kbb_tengah_barat,,,785123.0,Rp 785.123,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00554,Villa Tagar Hidayah - Three-Bedroom Villa,villa,villa,-7.0858,107.4482,kbb_tengah_barat,,,3274499.0,Rp 3.274.499,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00555,Villa Tagar Hidayah - Three-Bedroom Villa,villa,villa,-7.0858,107.4482,kbb_tengah_barat,5.0,3.0,3271256.0,Rp 3.271.256,0.85,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00562,Ciwidey Homestay 4 Bedroom,guest_house,guest_house,-7.133,107.4216,kbb_tengah_barat,,,1960574.0,Rp 1.960.574,0.8,high,0,,Belum tersedia,missing_review_confidence,7,8,medium_capacity_confidence,needs_price_type_validation,hold_from_primary_until_checked,accept_high_price,Harga wajar untuk homestay 4 kamar/rumah besar.,secondary_large_unit,False,True,False,False,
LODGE-00564,D'Lily Guest House Syariah,guest_house,guest_house,-7.088,107.4775,kbb_tengah_barat,,,1244405.0,Rp 1.244.405,0.8,high,18,0.6218514432639921,Positif,high_review_confidence,1,2,low_capacity_confidence,needs_price_type_validation,hold_from_primary_until_checked,accept_high_price,"Harga benar, akomodasi disewakan sebagai rumah utuh/kapasitas besar.",secondary_large_unit,False,True,False,False,
LODGE-00580,Rumah Kayu Tanjakan - Three-Bedroom Villa,villa,villa,-7.1327,107.4181,kbb_tengah_barat,,,863725.0,Rp 863.725,0.8,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00593,Urbanview Alza by RedDoorz - Villa,villa,villa,-6.8196,107.1371,kbb_tengah_barat,,,207937.0,Rp 207.937,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00603,Villa Maya Ciwidey - Villa,villa,villa,-7.0909,107.4458,kbb_tengah_barat,,,1154944.0,Rp 1.154.944,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00608,Villa Syariah Ciwidey Bandung Arreneuz View Kebun - Three-Bedroom Villa,villa,villa,-7.1062,107.4262,kbb_tengah_barat,,,785123.0,Rp 785.123,0.8,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00628,"Villa Captain Elwin Argapuri Gambung, Ciwidey - Villa",villa,villa,-7.131,107.5132,kbb_tengah_barat,1.0,2.0,,,0.75,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00649,Vila Salma Ciwidey - Three-Bedroom House,vacation_rental,vacation_rental,-7.1228,107.4659,kbb_tengah_barat,,,,,0.7,medium,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00652,Villa Haposan - Villa,villa,villa,-7.1229,107.4329,kbb_tengah_barat,,,,,0.7,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00653,Villa Kaki Bukit Ciwidey - Villa,villa,villa,-7.1014,107.4727,kbb_tengah_barat,,,,,0.7,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00657,Villa Nadiviya - Three-Bedroom Villa,villa,villa,-7.1326,107.4181,kbb_tengah_barat,,,,,0.7,medium,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00659,Villa Sunda Ciwidey - Three-Bedroom House,villa,villa,-7.1325,107.4179,kbb_tengah_barat,,,,,0.7,medium,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00683,Ciwidey Homestay 2 Bedroom,apartment,apartment,-7.1229,107.424,kbb_tengah_barat,,,,,0.65,medium,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-00743,Villa Haposan - Villa,villa,villa,-7.1229,107.4329,kbb_tengah_barat,,,,,0.65,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00748,Villa Sunda Ciwidey - Three-Bedroom House,villa,villa,-7.1325,107.4179,kbb_tengah_barat,,,,,0.65,medium,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00772,Homestay Nadiviya Alamendah - Three-Bedroom House,guest_house,guest_house,-7.1326,107.4181,kbb_tengah_barat,,,,,0.6,medium,0,,Belum tersedia,missing_review_confidence,5,6,medium_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00784,Shakilla House 1A Syariah - Four-Bedroom House,vacation_rental,vacation_rental,-6.8282,107.132,kbb_tengah_barat,,,,,0.6,medium,0,,Belum tersedia,missing_review_confidence,6,8,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00789,"Villa Elan Argapuri, Gambung - Villa",villa,villa,-7.131,107.5132,kbb_tengah_barat,,,,,0.6,medium,3,0.563193075811681,Positif,low_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00827,Villa Viva Mezzanine - Family - Three-Bedroom Villa,villa,villa,-6.8048,107.6499,kbb_utara_lembang_parongpong_cisarua,4.0,1.0,991680.0,Rp 991.680,0.95,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00828,PineHill on a 1740m land - Three-Bedroom Villa,villa,villa,-6.8122,107.6279,kbb_utara_lembang_parongpong_cisarua,5.0,4.0,3627896.0,Rp 3.627.896,0.9,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00849,Villa Bambu - Three-Bedroom Villa,villa,villa,-6.7079,107.5415,kbb_utara_lembang_parongpong_cisarua,,,,,0.6,medium,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00850,Villa DENDON - Villa,villa,villa,-6.7127,107.5321,kbb_utara_lembang_parongpong_cisarua,,,,,0.6,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00852,2BR Apartement Sudirman Bandung - Two-Bedroom Apartment,apartment,apartment,-6.9179,107.581,kota_bandung,5.0,1.0,560963.0,Rp 560.963,1.0,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-00860,Apartemen 2br m-squere cibaduyut,apartment,apartment,-6.956,107.593,kota_bandung,1.65,6.0,545455.0,Rp 545.455,1.0,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-00861,Apartemen Emerald Tower,apartment,apartment,-6.9325,107.6643,kota_bandung,3.8,559.0,126655.0,Rp 126.655,1.0,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-00862,Apartemen Tera Residence - Two-Bedroom Apartment,apartment,apartment,-6.9159,107.6127,kota_bandung,4.5,8.0,748189.0,Rp 748.189,1.0,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-00868,Bajorah Homestay - Three-Bedroom Villa,villa,villa,-6.8221,107.6289,kota_bandung,5.0,5.0,1300058.0,Rp 1.300.058,1.0,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00885,Chic and Cozy 2BR Apartment at Pinewood Jatinangor near JATOS By Travelio,apartment,apartment,-6.9358,107.7718,kota_bandung,3.25,2.0,544672.0,Rp 544.672,1.0,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-00891,Cottonwood Apartment at Marbella Suites Dago - Two-Bedroom Apartment,apartment,apartment,-6.87,107.6329,kota_bandung,3.65,8.0,1603720.0,Rp 1.603.720,1.0,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-00892,Cottonwood Apartment at Sudirman Suites Bandung 5-pax,apartment,apartment,-6.9178,107.5813,kota_bandung,4.25,22.0,983682.0,Rp 983.682,1.0,high,4,0.5517852272781802,Positif,low_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-00898,De Riau Guesthouse - Six-Bedroom House,guest_house,guest_house,-6.9034,107.6266,kota_bandung,4.75,2.0,1814126.0,Rp 1.814.126,1.0,high,0,,Belum tersedia,missing_review_confidence,11,12,medium_capacity_confidence,needs_price_type_validation,hold_from_primary_until_checked,hold_from_primary,Unit besar 6 kamar; lebih tepat sebagai secondary large unit.,secondary_large_unit,False,True,False,False,
LODGE-00963,Moment Villa - Three-Bedroom Villa,villa,villa,-6.8435,107.6386,kota_bandung,4.5,3.0,3990935.0,Rp 3.990.935,1.0,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00964,Morning Glory Mountain View Villa 4 bedrooms with a private swimming pool - Four-Bedroom Villa with Private Pool,villa,villa,-6.8622,107.651,kota_bandung,1.95,7.0,7155047.0,Rp 7.155.047,1.0,high,0,,Belum tersedia,missing_review_confidence,6,8,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-00976,Perfect Stay Apartement The Suites Metro Bandung By Sultan Property,apartment,apartment,-6.9381,107.6594,kota_bandung,2.85,16.0,271744.0,Rp 271.744,1.0,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-00984,RedDoorz Apartment @ Jarrdin Cihampelas,apartment,apartment,-6.8922,107.6052,kota_bandung,2.6,66.0,167929.0,Rp 167.929,1.0,high,25,0.2538705452650669,Positif,high_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01014,RedDoorz near Trans Studio Bandung 3,apartment,apartment,-6.9303,107.6394,kota_bandung,2.9,11.0,146650.0,Rp 146.650,1.0,high,41,0.3733164818488801,Positif,high_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01016,RedLiving Apartemen Tamansari Panoramic - Anwar Rental,apartment,apartment,-6.9374,107.6816,kota_bandung,2.5,13.0,151809.0,Rp 151.809,1.0,high,11,0.4783428459883366,Positif,medium_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01017,RedLiving Apartemen Tamansari Panoramic - Santuy Agency,apartment,apartment,-6.9372,107.6815,kota_bandung,3.3,15.0,166810.0,Rp 166.810,1.0,high,7,0.4933473850359443,Positif,medium_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01018,Reddoorz Near Trans Studio Mall 2,apartment,apartment,-6.9314,107.6243,kota_bandung,4.2,403.0,171919.0,Rp 171.919,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01041,Strategic and Comfy Studio at Skyland City Jatinangor Apartment By Travelio,apartment,apartment,-6.9327,107.7797,kota_bandung,3.5,2.0,435411.0,Rp 435.411,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01057,The Suites Metro Apartment - King Property,apartment,apartment,-6.938,107.6592,kota_bandung,3.0,2.0,207196.0,Rp 207.196,1.0,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01084,Yama Onsen Villa - Villa,villa,villa,-6.8759,107.6236,kota_bandung,3.5,1.0,5114288.0,Rp 5.114.288,1.0,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01096,1 Bed Studio in Beverly Dago Apartment,apartment,apartment,-6.8833,107.6094,kota_bandung,4.5,1.0,407468.0,Rp 407.468,0.95,high,21,0.4649983411044248,Positif,high_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01097,1BR Parahyangan Residences W Pool,apartment,apartment,-6.877,107.6032,kota_bandung,4.4,19.0,276136.0,Rp 276.136,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01099,2 Bedroom at The Jarrdin Cihampelas By Azhimah Property Management,apartment,apartment,-6.8921,107.6052,kota_bandung,2.0,3.0,368182.0,Rp 368.182,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01100,2BR Apartement Sudirman Bandung,apartment,apartment,-6.9179,107.581,kota_bandung,4.15,18.0,511204.0,Rp 511.204,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01101,"2BR+, Apartement Sudirman Bandung - Two-Bedroom Apartment",apartment,apartment,-6.9178,107.5813,kota_bandung,5.0,1.0,560963.0,Rp 560.963,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01102,APARTEMEN MURAH DAN UNIK - Two-Bedroom Apartment,apartment,apartment,-6.9238,107.6184,kota_bandung,2.1,6.0,554366.0,Rp 554.366,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01106,Apartemen grand setiabudi bdg,apartment,apartment,-6.8746,107.5972,kota_bandung,4.3,5.0,471273.0,Rp 471.273,0.95,high,19,0.5337200058170458,Positif,high_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01107,Apartement The Suites Metro By Metro Suite Property,apartment,apartment,-6.9381,107.6594,kota_bandung,3.7,98.0,211200.0,Rp 211.200,0.95,high,47,0.3596239589543991,Positif,high_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01108,Apt Pinewood 2BR with Pool n Wi-Fi by 2ndHome,apartment,apartment,-6.9363,107.7722,kota_bandung,3.45,12.0,429375.0,Rp 429.375,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01115,COZY 2BR Pinewood Apt Jatinagor with Wi-Fi n Pool by 2ndHome,apartment,apartment,-6.9349,107.7717,kota_bandung,3.4,12.0,454375.0,Rp 454.375,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01117,Cheap 3Bed Grand Asia Afrika Apartment,apartment,apartment,-6.9238,107.6183,kota_bandung,3.9,4.0,450000.0,Rp 450.000,0.95,high,0,,Belum tersedia,missing_review_confidence,5,6,high_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01119,Collection O Riau Near Trans Studio Bandung Formerly Asteria Hotel,apartment,apartment,-6.9281,107.6214,kota_bandung,3.8,377.0,245281.0,Rp 245.281,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01120,Comfort Studio Room at Mekarwangi Square Cibaduyut Apartment By Travelio,apartment,apartment,-6.956,107.593,kota_bandung,5.0,1.0,492089.0,Rp 492.089,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01122,Cozy 2BR Sudirman Suites Apartment,apartment,apartment,-6.918,107.5808,kota_bandung,4.0,2.0,495000.0,Rp 495.000,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01123,Cozy 2BR Tamansari Panoramic Apartment By Travelio,apartment,apartment,-6.9364,107.6846,kota_bandung,2.25,2.0,584160.0,Rp 584.160,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01129,Green Forest Plantation View Villa 6bedrooms with a private heated pool - Villa with Private Pool,villa,villa,-6.8631,107.6517,kota_bandung,4.5,2.0,9422615.0,Rp 9.422.615,0.95,high,0,,Belum tersedia,missing_review_confidence,10,12,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01139,Jarrdin Apartemen Cihampelas By Micky Studio2 WIFI,apartment,apartment,-6.8917,107.6053,kota_bandung,3.15,3.0,204546.0,Rp 204.546,0.95,high,35,0.4690662123437733,Positif,high_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01140,Juar Room The Suites Apartment - Two-Bedroom Apartment,apartment,apartment,-6.9383,107.6592,kota_bandung,3.5,1.0,389964.0,Rp 389.964,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01144,Large Villa 3BR Cieumbuleuit near PVJ & Cihamplas by 2ndHome,villa,villa,-6.8766,107.6035,kota_bandung,4.5,5.0,677273.0,Rp 677.273,0.95,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01145,Large Villa 3BR Dago Bandung by 2ndHome,villa,villa,-6.8726,107.6218,kota_bandung,2.0,1.0,861364.0,Rp 861.364,0.95,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01149,Marbella 2BR Apt w/ Pool & Wi-Fi,apartment,apartment,-6.8702,107.6328,kota_bandung,5.0,1.0,668182.0,Rp 668.182,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01150,Minimalist 2BR Sudirman Suites Apartment,apartment,apartment,-6.9177,107.5813,kota_bandung,4.0,6.0,540000.0,Rp 540.000,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01151,Minimalist Studio Room at Gateway Ahmad Yani Cicadas Apartment By Travelio,apartment,apartment,-6.9078,107.6448,kota_bandung,1.0,1.0,465792.0,Rp 465.792,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01152,Moment Villa - Villa with Private Pool,villa,villa,-6.8435,107.6386,kota_bandung,4.5,3.0,7255792.0,Rp 7.255.792,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01153,Moment Villa - Villa with Private Pool,villa,villa,-6.8435,107.6386,kota_bandung,4.5,3.0,3990935.0,Rp 3.990.935,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01160,Over Easy Apartment - Three-Bedroom Apartment,apartment,apartment,-6.8526,107.6273,kota_bandung,4.0,2.0,1507968.0,Rp 1.507.968,0.95,high,0,,Belum tersedia,missing_review_confidence,5,6,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01163,Platinum Dago Resort villa 15px Private Pool Bandung - Villa,villa,villa,-6.8588,107.6533,kota_bandung,4.3,5.0,3022355.0,Rp 3.022.355,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01164,Platinum Dago Resort villa 15px Private Pool Bandung - Villa,villa,villa,-6.8588,107.6533,kota_bandung,4.3,5.0,3022355.0,Rp 3.022.355,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01165,Platinum Yellow Bandung Villa 24 Pax Private Pool - Villa,villa,villa,-6.8578,107.654,kota_bandung,4.0,2.0,5037615.0,Rp 5.037.615,0.95,high,0,,Belum tersedia,missing_review_confidence,23,24,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01166,Pleasant 2BR Apartment at Newton Residence By Travelio,apartment,apartment,-6.9502,107.6363,kota_bandung,2.75,2.0,594560.0,Rp 594.560,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01167,Prananto's Villa - Villa,villa,villa,-6.825,107.644,kota_bandung,3.65,3.0,2519342.0,Rp 2.519.342,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01172,RedDoorz Near Trans Studio Mall 3,apartment,apartment,-6.9241,107.6249,kota_bandung,3.7,93.0,131445.0,Rp 131.445,0.95,high,8,0.5427997089417177,Positif,medium_review_confidence,1,2,medium_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01191,The Dago View Bandung - Three-Bedroom Villa,villa,villa,-6.8567,107.6446,kota_bandung,3.85,3.0,4534925.0,Rp 4.534.925,0.95,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,secondary_large_unit,secondary_for_group_or_villa_query,,,secondary_large_unit,False,True,False,False,
LODGE-01192,The Jarrdin Apartemen 2BR Pool View A16 by NEMUI,apartment,apartment,-6.892,107.6052,kota_bandung,5.0,1.0,363636.0,Rp 363.636,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,secondary_apartment_unit,secondary_only,,,secondary_apartment_unit,False,True,False,False,
LODGE-01193,The Jarrdin Apartemen Cihampelas A20 by NEMUI ROOM,apartment,apartment,-6.9059,107.6049,kota_bandung,4.2,10.0,450000.0,Rp 450.000,0.95,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
LODGE-01196,The Suites Metro Apartment by Desta Farispro,apartment,apartment,-6.9379,107.6593,kota_bandung,3.4,32.0,166224.0,Rp 166.224,0.95,high,18,0.4044503719982337,Positif,high_review_confidence,2,4,low_capacity_confidence,secondary_apartment_property,secondary_only,,,secondary_apartment_property,False,True,False,False,
