review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note
PHREV-20260605-1133,LODGE-00808,Indonesian Village Jaya - Double Room,villa,-6.8237,107.1305,,,missing_review_confidence,missing_rating_or_review,0.5,False,0,True,check_name_match_first,"Indonesian Village Jaya - Double Room -6.8237,107.1305",https://www.google.com/maps/search/?api=1&query=Indonesian%20Village%20Jaya%20-%20Double%20Room%20-6.8237%2C107.1305,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_other_detail_name,"Kena flag detail-name, tetapi polanya tidak masuk kelompok utama.",cek_manual_ringan,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0433,LODGE-00898,De Riau Guesthouse - Six-Bedroom House,guest_house,-6.9034,107.6266,4.75,2,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"De Riau Guesthouse - Six-Bedroom House -6.9034,107.6266",https://www.google.com/maps/search/?api=1&query=De%20Riau%20Guesthouse%20-%20Six-Bedroom%20House%20-6.9034%2C107.6266,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0416,LODGE-01212,4 BR City View Villa with a private pool 1,villa,-6.8619,107.6497,5,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"4 BR City View Villa with a private pool 1 -6.8619,107.6497",https://www.google.com/maps/search/?api=1&query=4%20BR%20City%20View%20Villa%20with%20a%20private%20pool%201%20-6.8619%2C107.6497,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0672,LODGE-01213,4 BR City View Villa with a private pool 2,villa,-6.8673,107.6386,5,16,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"4 BR City View Villa with a private pool 2 -6.8673,107.6386",https://www.google.com/maps/search/?api=1&query=4%20BR%20City%20View%20Villa%20with%20a%20private%20pool%202%20-6.8673%2C107.6386,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0417,LODGE-01214,6 BR Hill View Villa with a private pool 1,villa,-6.866,107.6358,4,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"6 BR Hill View Villa with a private pool 1 -6.866,107.6358",https://www.google.com/maps/search/?api=1&query=6%20BR%20Hill%20View%20Villa%20with%20a%20private%20pool%201%20-6.866%2C107.6358,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0424,LODGE-01343,Beverly Hill Mountain View Villa 8BR,villa,-6.8659,107.6349,5,2,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Beverly Hill Mountain View Villa 8BR -6.8659,107.6349",https://www.google.com/maps/search/?api=1&query=Beverly%20Hill%20Mountain%20View%20Villa%208BR%20-6.8659%2C107.6349,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0426,LODGE-01345,Chamomile Hill View Villa 6 bedrooms with a private swimming pool and movie room - Villa with Private Pool,villa,-6.866,107.6359,5,2,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Chamomile Hill View Villa 6 bedrooms with a private swimming pool and movie room - Villa with Private Pool -6.866,107.6359",https://www.google.com/maps/search/?api=1&query=Chamomile%20Hill%20View%20Villa%206%20bedrooms%20with%20a%20private%20swimming%20pool%20and%20movie%20room%20-%20Villa%20with%20Private%20Pool%20-6.866%2C107.6359,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0594,LODGE-00532,Ciwidey Jungle Villa - Villa with Garden View,villa,-7.1261,107.5146,4.25,8,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Ciwidey Jungle Villa - Villa with Garden View -7.1261,107.5146",https://www.google.com/maps/search/?api=1&query=Ciwidey%20Jungle%20Villa%20-%20Villa%20with%20Garden%20View%20-7.1261%2C107.5146,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0539,LODGE-00031,Clamitan House - Villa,villa,-6.8495,107.4728,4.4,5,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Clamitan House - Villa -6.8495,107.4728",https://www.google.com/maps/search/?api=1&query=Clamitan%20House%20-%20Villa%20-6.8495%2C107.4728,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
PHREV-20260605-0435,LODGE-01247,Double R Villa F11 Dago Village - Villa,villa,-6.8547,107.6494,4.5,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Double R Villa F11 Dago Village - Villa -6.8547,107.6494",https://www.google.com/maps/search/?api=1&query=Double%20R%20Villa%20F11%20Dago%20Village%20-%20Villa%20-6.8547%2C107.6494,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,review_villa_or_house_unit,"Bisa properti sewa utuh, tapi perlu cek match Google Maps.",cek_manual_atau_batch_test,needs_review,Nama masih abu-abu; perlu audit parent/child sebelum scraping.,,
