id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,category_official,location_name,address,coordinate,tahun,latitude,longitude
1,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,CIWALK,JL. CIHAMPELAS NO. 160,"-6.892040010593098, 107.60505450446244",2021,-6.892040010593098,107.60505450446244
2,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,PARIS VAN JAVA RESORT LIFESTYLE PLACE,JL. SUKAJADI NO. 131-139,"-6.887284479328349, 107.59614923028673",2021,-6.887284479328349,107.59614923028673
3,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,BTC FASHION MALL,JL. DR. DJUNJUNAN NO. 143-149,"-6.891267778753975, 107.58534565200128",2021,-6.891267778753975,107.58534565200128
4,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,ISTANA PLAZA,JL. PASIR KALIKI NO. 121-123,"-6.903687066118921, 107.59703469863425",2021,-6.903687066118921,107.59703469863425
5,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,ISTANA BEC,JL. PURNAWARMAN NO. 13-15,"-6.9064136285250814, 107.60853574494158",2021,-6.9064136285250814,107.60853574494158
6,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,MALL PASKAL 23 HYPERSQUARE BANDUNG,KEBON JERUK ANDIR,"-6.913288882344184, 107.59438468720333",2021,-6.913288882344184,107.59438468720333
7,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,GRAND YOGYA KEPATIHAN,JL. KEPATIHAN NO. 18,"-6.92199155090802, 107.60593431871882",2021,-6.92199155090802,107.60593431871882
8,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,BRAGA CITY WALK,JL. BRAGA NO. 99-101,"-6.9152060212036295, 107.60935141882891",2021,-6.9152060212036295,107.60935141882891
9,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,BANDUNG INDAH PLAZA,JL. MERDEKA NO. 56,"-6.906461662542402, 107.6106710441752",2021,-6.906461662542402,107.6106710441752
10,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,TRANS STUDIO MALL,JL. GATOT SUBROTO NO. 289,"-6.923332484599419, 107.6365056658089",2021,-6.923332484599419,107.6365056658089
11,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,FESTIVAL CITYLINK,JL. PETA NO. 241,"-6.927961605244426, 107.58619009151079",2021,-6.927961605244426,107.58619009151079
12,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,TERAS CIHAMPELAS BANDUNG,JL. CIHAMPELAS NO. 162,"-6.893683587976739, 107.60420310492128",2021,-6.893683587976739,107.60420310492128
13,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,LIVING PLAZA DAGO,JL. IR. H. JUANDA TAMANSARI,"-6.899783700383481, 107.6115831402815",2021,-6.899783700383481,107.6115831402815
14,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,CLICK SQUARE,JL. NARIPAN NO. 89,"-6.919687260878797, 107.61601294382884",2021,-6.919687260878797,107.61601294382884
15,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,PLAZA SETRASARI,JL. SURYA SUMANTRI NO. 444,"-6.880458460110545, 107.58230127299392",2021,-6.880458460110545,107.58230127299392
16,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,BALUBUR TOWN SQUARE,JL. TAMANSARI NO. P-2,"-6.897856405196513, 107.60931363841841",2021,-6.897856405196513,107.60931363841841
17,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,MIKO MALL KOPO,JL. RAYA KOPO NO. 599,"-6.959857000032356, 107.5808088664058",2021,-6.959857000032356,107.5808088664058
18,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,RIAU JUNCTION,JL. L. L. R. E. MARTADINATA,"-6.906275618025114, 107.6122259662744",2021,-6.906275618025114,107.6122259662744
19,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,PASAR BARU TRADE CENTER,JL. OTTO ISKANDAR DINATA NO. 70,"-6.917337776713038, 107.60429321080534",2021,-6.917337776713038,107.60429321080534
20,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,BTM BANDUNG TRADE MALL,JL IBRAHIM ADJIE NO. 47,"-6.911264675617622, 107.64430607988103",2021,-6.911264675617622,107.64430607988103
21,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,PARAHYANGAN PLAZA,JL. DALEM KAUM NO. 54,"-6.9214530590347865, 107.60623949107057",2021,-6.9214530590347865,107.60623949107057
22,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,THE KINGS SHOPPING CENTRE,JL. KEPATIHAN NO. 11-17,"-6.922012047145163, 107.60515513613716",2021,-6.922012047145163,107.60515513613716
23,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,LUCKY SQUARE MALL,JL. TERUSAN JAKARTA NO. 2,"-6.912789341821708, 107.64485622644148",2021,-6.912789341821708,107.64485622644148
24,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,PISET SQUARE,JL. PELAJAR PEJUANG 45 NO. 119,"-6.933279379222399, 107.6258017895552",2021,-6.933279379222399,107.6258017895552
25,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,MD PLAZA,JL. OTTO ISKANDAR DINATA,"-6.9165559564583825, 107.60401937657836",2021,-6.9165559564583825,107.60401937657836
26,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,YOGYA JUNCTION,JL. SUMATERA,"-6.906621122123139, 107.6120481953328",2021,-6.906621122123139,107.6120481953328
27,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,UJUNG BERUNG TOWN SQUARE,JL. A. H. NASUTION NO. 46A,"-6.914178822557875, 107.69661601066169",2021,-6.914178822557875,107.69661601066169
28,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,METRO TRADE CENTER,SEKEJATI BUAH BATU,"-6.9430663913270205, 107.65887223541534",2021,-6.9430663913270205,107.65887223541534
29,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,METRO INDAH MALL,JL. SOEKARNO HATTA JL. MTC BARAT NO. 590,"-6.9430663913270205, 107.65887223541534",2021,-6.9430663913270205,107.65887223541534
30,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,JAYA PLAZA,JL. JEND. AHMAD YANI NO. 238,"-6.917657329259269, 107.62659842430483",2021,-6.917657329259269,107.62659842430483
31,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,THE PLAZA IBCC,JL. JEND AHMAD YANI NO. 296,"-6.915313975997785, 107.63342472235415",2021,-6.915313975997785,107.63342472235415
32,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,ITC KEBON KELAPA,JL. MOH. TOHA JL. PUNGKUR,"-6.915313975997785, 107.63342472235415",2021,-6.915313975997785,107.63342472235415
33,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,RAJAWALI PLAZA,JL. RAJAWALI TIMUR NO. 27,"-6.915876683103376, 107.58891379324648",2021,-6.915876683103376,107.58891379324648
34,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,BUAH BATU SQUARE,JL. RAYA BOJONGSOANG NO. 321,"-6.966452513855623, 107.63804152790945",2021,-6.966452513855623,107.63804152790945
35,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,RAMAYANA,JL. ASTANA ANYAR NO. 186,"-6.9268812631104195, 107.5998676354403",2021,-6.9268812631104195,107.5998676354403
36,32,JAWA BARAT,3273,KOTA BANDUNG,MALL/SUPERMALL/PLAZA,YOGYA SUNDA,JL. SUNDA NO. 60,"-6.9178196094115565, 107.61826415056704",2021,-6.9178196094115565,107.61826415056704
37,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,RUMAH MODE FACTORY OUTLET,JL. DR. SETIABUDI NO. 41,"-6.8762333285569905, 107.6010442257491",2021,-6.8762333285569905,107.6010442257491
38,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,BLOSSOM,JL. IR. H. JUANDA NO. 112,"-6.889413936012234, 107.61358346500812",2021,-6.889413936012234,107.61358346500812
39,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,MERDEKA ARCADE FACTORY OUTLET,JL. MERDEKA NO. 35,"-6.90627142405612, 107.61051262087368",2021,-6.90627142405612,107.61051262087368
40,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,MORNING DEW FACTORY OUTLET,JL. IR. H. JUANDA NO. 81,"-6.893907569742586, 107.611940791486",2021,-6.893907569742586,107.611940791486
41,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,PABERIK BADJOE FACTORY OUTLET,JL. SOEKARNO HATTA NO. 573,"-6.941533483597855, 107.63848041889925",2021,-6.941533483597855,107.63848041889925
42,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,BANDARBAJU.COM PUSAT BISNIS BAJU MURAH BANDUNG,JL. ANGKASA MEKAR NO. 88,"-6.957374186500854, 107.59012380428753",2021,-6.957374186500854,107.59012380428753
43,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,FACTORY OUTLET STORE,JL. DR. SETIABUDI 73,"-6.87053744092307, 107.5940868594795",2021,-6.87053744092307,107.5940868594795
44,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,THE SECRET FACTORY OUTLET,JL. L. L. R. E. MARTADINATAÂ  NO. 47,"-6.904341501026932, 107.61460880065003",2021,-6.904341501026932,107.61460880065003
45,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,CARGO FACTORY OUTLET,JL. DIPONEGORO NO. 30,"-6.899910912083527, 107.6220760149725",2021,-6.899910912083527,107.6220760149725
46,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,ANAKECIL FACTORY OUTLET,JL. HAYAM WURUK NO. 32,"-6.902041250680221, 107.62035941582116",2021,-6.902041250680221,107.62035941582116
47,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,HERITAGE THE FACTORY OUTLET,JL. L. L. R. E. MARTADINATA NO. 63-65,"-6.904086411492033, 107.61718370032496",2021,-6.904086411492033,107.61718370032496
48,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,PASSION FACTORY OUTLET,JL. L. L. R. E. MARTADINATA NO. 36,"-6.905668433280177, 107.61664414888115",2021,-6.905668433280177,107.61664414888115
49,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,EST FACTORY OUTLET,JL. SUMATERA NO. 28-30,"-6.916087641641674, 107.61391375120033",2021,-6.916087641641674,107.61391375120033
50,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,DSE FACTORY OUTLET,JL. MERDEKA NO. 35,"-6.907861945781902, 107.61016158072113",2021,-6.907861945781902,107.61016158072113
51,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,ADIDAS OUTLET STORE,JL. SOEKARNO HATTA NO. 57355,"-6.945820849775246, 107.63874392149509",2021,-6.945820849775246,107.63874392149509
52,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,THE CROWN PREMIUM OUTLETS,JL. L. L. R. E. MARTADINATA NO. 51,"-6.90639141247417, 107.61504971910931",2021,-6.90639141247417,107.61504971910931
53,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,ADIDAS OUTLET DAGO,JL. IR H. JUANDA NO. 123,"-6.890279955952941, 107.61339052843395",2021,-6.890279955952941,107.61339052843395
54,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,EIGER,JL. PELAJAR PEJUANG 45 NO. 112,"-6.93251141208714, 107.62307514112626",2021,-6.93251141208714,107.62307514112626
55,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,EIGER ADVENTURE CIHAMPELAS,JL. CIHAMPELAS NO. 22,"-6.90398199964887, 107.60461201101283",2021,-6.90398199964887,107.60461201101283
56,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,PEGASHOES,JL. KEMBANG SAPATU NO. 3,"-6.917630849245296, 107.6245878965211",2021,-6.917630849245296,107.6245878965211
57,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,FO RIAU STOK MALL,JL. L. L. R. E. MARTADINATA NO. 160,"-6.912518306702773, 107.6291368858317",2021,-6.912518306702773,107.6291368858317
58,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,EXPORT STATION,JL. SUMATERA NO. 24-30,"-6.914566983084818, 107.61395944297708",2021,-6.914566983084818,107.61395944297708
59,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,FS BODYPACK EIGER STORE DAGO,JL. IR. H. JUANDA NO. 88,"-6.89471339141491, 107.61327236979163",2021,-6.89471339141491,107.61327236979163
60,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,CONSINA STORE BANDUNG,JL. LENGKONG BESAR NO. 79,"-6.925321832006346, 107.6123781586149",2021,-6.925321832006346,107.6123781586149
61,32,JAWA BARAT,3273,KOTA BANDUNG,OUTLET,ISTANA SEPATU,JL. DALEM KAUM NO. 25,"-6.921761034164259, 107.60481619141463",2021,-6.921761034164259,107.60481619141463
